[ 2012-03-29T12:21:18+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-29T12:21:18+08:00 ] /www/read/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.005249s ]
[ 2012-03-29T12:21:18+08:00 ] /www/read/login | INFO: Run ShowRuntime Behavior [ RunTime:0.006314s ]
[ 2012-03-29T12:21:18+08:00 ] /www/read/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.022992s ]
[ 2012-03-29T12:21:18+08:00 ] /www/read/login | INFO: Tag[ view_end ] --START--
[ 2012-03-29T12:21:18+08:00 ] /www/read/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.006572s ]
[ 2012-03-29T12:21:18+08:00 ] /www/read/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.006663s ]
[ 2012-03-29T12:21:25+08:00 ] /www/read/check | INFO: Tag[ route_check ] --START--
[ 2012-03-29T12:21:25+08:00 ] /www/read/check | INFO: Run CheckRoute Behavior [ RunTime:0.001232s ]
[ 2012-03-29T12:21:25+08:00 ] /www/read/check | INFO: Tag[ route_check ] --END-- [ RunTime:0.001384s ]
[ 2012-03-29T12:21:25+08:00 ] /www/read/check | INFO: Tag[ app_begin ] --START--
[ 2012-03-29T12:21:25+08:00 ] /www/read/check | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000839s ]
[ 2012-03-29T12:21:25+08:00 ] /www/read/check | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000937s ]
[ 2012-03-29T12:21:25+08:00 ] /www/read/check | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.009092s ]
[ 2012-03-29T12:21:25+08:00 ] /www/read/check | SQL: SELECT `id` FROM `user` WHERE ( `userName` = 'user' ) AND ( `userPass` = 'user' ) AND ( `state` = 1 ) LIMIT 1   [ RunTime:0.008332s ]
[ 2012-03-29T12:21:25+08:00 ] /www/read/index | INFO: Tag[ route_check ] --START--
[ 2012-03-29T12:21:25+08:00 ] /www/read/index | INFO: Run CheckRoute Behavior [ RunTime:0.001230s ]
[ 2012-03-29T12:21:25+08:00 ] /www/read/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.001379s ]
[ 2012-03-29T12:21:25+08:00 ] /www/read/index | INFO: Tag[ app_begin ] --START--
[ 2012-03-29T12:21:25+08:00 ] /www/read/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000826s ]
[ 2012-03-29T12:21:25+08:00 ] /www/read/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000924s ]
[ 2012-03-29T12:21:25+08:00 ] /www/read/index | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.008789s ]
[ 2012-03-29T12:21:25+08:00 ] /www/read/index | SQL: SELECT * FROM `books`  [ RunTime:0.003863s ]
[ 2012-03-29T12:21:25+08:00 ] /www/read/index | SQL: SHOW COLUMNS FROM `booklib` [ RunTime:0.008266s ]
[ 2012-03-29T12:21:25+08:00 ] /www/read/index | SQL: SELECT * FROM `booklib` WHERE ( `userId` = '3' )  [ RunTime:0.003830s ]
[ 2012-03-29T12:21:25+08:00 ] /www/read/index | INFO: Tag[ view_template ] --START--
[ 2012-03-29T12:21:25+08:00 ] /www/read/index | INFO: Run LocationTemplate Behavior [ RunTime:0.001671s ]
[ 2012-03-29T12:21:25+08:00 ] /www/read/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.001773s ]
[ 2012-03-29T12:21:25+08:00 ] /www/read/index | INFO: Tag[ view_parse ] --START--
[ 2012-03-29T12:21:25+08:00 ] /www/read/index | INFO: Run ParseTemplate Behavior [ RunTime:0.026654s ]
[ 2012-03-29T12:21:25+08:00 ] /www/read/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.026760s ]
[ 2012-03-29T12:21:25+08:00 ] /www/read/index | INFO: Tag[ view_filter ] --START--
[ 2012-03-29T12:21:25+08:00 ] /www/read/index | INFO: Run ContentReplace Behavior [ RunTime:0.000684s ]
[ 2012-03-29T12:21:25+08:00 ] /www/read/index | INFO: Run TokenBuild Behavior [ RunTime:0.000675s ]
[ 2012-03-29T12:21:25+08:00 ] /www/read/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000452s ]
[ 2012-03-29T12:21:25+08:00 ] /www/read/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000740s ]
[ 2012-03-29T12:21:25+08:00 ] /www/read/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002800s ]
[ 2012-03-29T12:21:25+08:00 ] /www/read/index | INFO: Tag[ view_end ] --START--
[ 2012-03-29T12:21:25+08:00 ] /www/read/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000787s ]
[ 2012-03-29T12:21:25+08:00 ] /www/read/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000870s ]
[ 2012-03-29T12:21:32+08:00 ] /www/read/Libary | INFO: Tag[ route_check ] --START--
[ 2012-03-29T12:21:32+08:00 ] /www/read/Libary | INFO: Run CheckRoute Behavior [ RunTime:0.001234s ]
[ 2012-03-29T12:21:32+08:00 ] /www/read/Libary | INFO: Tag[ route_check ] --END-- [ RunTime:0.001372s ]
[ 2012-03-29T12:21:32+08:00 ] /www/read/Libary | INFO: Tag[ app_begin ] --START--
[ 2012-03-29T12:21:32+08:00 ] /www/read/Libary | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001027s ]
[ 2012-03-29T12:21:32+08:00 ] /www/read/Libary | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001183s ]
[ 2012-03-29T12:21:32+08:00 ] /www/read/Libary | SQL: SHOW COLUMNS FROM `booklib` [ RunTime:0.004258s ]
[ 2012-03-29T12:21:32+08:00 ] /www/read/Libary | SQL: SELECT * FROM `booklib` WHERE ( `userId` = '3' )  [ RunTime:0.009110s ]
[ 2012-03-29T12:21:32+08:00 ] /www/read/Libary | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004432s ]
[ 2012-03-29T12:21:32+08:00 ] /www/read/Libary | SQL: SELECT * FROM `books`  [ RunTime:0.004052s ]
[ 2012-03-29T12:21:32+08:00 ] /www/read/Libary | INFO: Tag[ view_template ] --START--
[ 2012-03-29T12:21:32+08:00 ] /www/read/Libary | INFO: Run LocationTemplate Behavior [ RunTime:0.001583s ]
[ 2012-03-29T12:21:32+08:00 ] /www/read/Libary | INFO: Tag[ view_template ] --END-- [ RunTime:0.001682s ]
[ 2012-03-29T12:21:32+08:00 ] /www/read/Libary | INFO: Tag[ view_parse ] --START--
[ 2012-03-29T12:21:32+08:00 ] /www/read/Libary | INFO: Run ParseTemplate Behavior [ RunTime:0.031004s ]
[ 2012-03-29T12:21:32+08:00 ] /www/read/Libary | INFO: Tag[ view_parse ] --END-- [ RunTime:0.031110s ]
[ 2012-03-29T12:21:32+08:00 ] /www/read/Libary | INFO: Tag[ view_filter ] --START--
[ 2012-03-29T12:21:32+08:00 ] /www/read/Libary | INFO: Run ContentReplace Behavior [ RunTime:0.000633s ]
[ 2012-03-29T12:21:32+08:00 ] /www/read/Libary | INFO: Run TokenBuild Behavior [ RunTime:0.000654s ]
[ 2012-03-29T12:21:32+08:00 ] /www/read/Libary | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000445s ]
[ 2012-03-29T12:21:32+08:00 ] /www/read/Libary | INFO: Run ShowRuntime Behavior [ RunTime:0.000719s ]
[ 2012-03-29T12:21:32+08:00 ] /www/read/Libary | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002700s ]
[ 2012-03-29T12:21:32+08:00 ] /www/read/Libary | INFO: Tag[ view_end ] --START--
[ 2012-03-29T12:21:32+08:00 ] /www/read/Libary | INFO: Run ShowPageTrace Behavior [ RunTime:0.000774s ]
[ 2012-03-29T12:21:32+08:00 ] /www/read/Libary | INFO: Tag[ view_end ] --END-- [ RunTime:0.000856s ]
[ 2012-03-29T12:21:34+08:00 ] /www/read/ebook/read/33/4 | INFO: Tag[ route_check ] --START--
[ 2012-03-29T12:21:34+08:00 ] /www/read/ebook/read/33/4 | INFO: Run CheckRoute Behavior [ RunTime:0.001257s ]
[ 2012-03-29T12:21:34+08:00 ] /www/read/ebook/read/33/4 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001398s ]
[ 2012-03-29T12:21:34+08:00 ] /www/read/ebook/read/33/4 | INFO: Tag[ app_begin ] --START--
[ 2012-03-29T12:21:34+08:00 ] /www/read/ebook/read/33/4 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000851s ]
[ 2012-03-29T12:21:34+08:00 ] /www/read/ebook/read/33/4 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000950s ]
[ 2012-03-29T12:21:34+08:00 ] /www/read/ebook/read/33/4 | SQL: SHOW COLUMNS FROM `bookcontents` [ RunTime:0.011037s ]
[ 2012-03-29T12:21:34+08:00 ] /www/read/ebook/read/33/4 | SQL: SELECT * FROM `bookcontents` WHERE ( `booksId` = '33' ) AND ( `contentNum` = '4' )  [ RunTime:0.005269s ]
[ 2012-03-29T12:21:34+08:00 ] /www/read/ebook/read/33/4 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004332s ]
[ 2012-03-29T12:21:34+08:00 ] /www/read/ebook/read/33/4 | SQL: SELECT `bookTitle` FROM `books` WHERE ( `id` = '33' ) LIMIT 1   [ RunTime:0.004319s ]
[ 2012-03-29T12:21:34+08:00 ] /www/read/ebook/read/33/4 | SQL: SELECT `contentNum` FROM `bookcontents` WHERE ( `booksId` = '33' ) ORDER BY contentNum desc LIMIT 1   [ RunTime:0.000668s ]
[ 2012-03-29T12:21:34+08:00 ] /www/read/ebook/read/33/4 | SQL: SHOW COLUMNS FROM `booklib` [ RunTime:0.004113s ]
[ 2012-03-29T12:21:34+08:00 ] /www/read/ebook/read/33/4 | SQL: UPDATE `booklib` SET `contentId`='4',`lastTime`='2012-03-29' WHERE ( `userId` = '3' ) AND ( `bookId` = '33' ) [ RunTime:0.003728s ]
[ 2012-03-29T12:21:34+08:00 ] /www/read/ebook/read/33/4 | INFO: Tag[ view_template ] --START--
[ 2012-03-29T12:21:34+08:00 ] /www/read/ebook/read/33/4 | INFO: Run LocationTemplate Behavior [ RunTime:0.001620s ]
[ 2012-03-29T12:21:34+08:00 ] /www/read/ebook/read/33/4 | INFO: Tag[ view_template ] --END-- [ RunTime:0.001726s ]
[ 2012-03-29T12:21:34+08:00 ] /www/read/ebook/read/33/4 | INFO: Tag[ view_parse ] --START--
[ 2012-03-29T12:21:34+08:00 ] /www/read/ebook/read/33/4 | INFO: Run ParseTemplate Behavior [ RunTime:0.022961s ]
[ 2012-03-29T12:21:34+08:00 ] /www/read/ebook/read/33/4 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.023077s ]
[ 2012-03-29T12:21:34+08:00 ] /www/read/ebook/read/33/4 | INFO: Tag[ view_filter ] --START--
[ 2012-03-29T12:21:34+08:00 ] /www/read/ebook/read/33/4 | INFO: Run ContentReplace Behavior [ RunTime:0.000804s ]
[ 2012-03-29T12:21:34+08:00 ] /www/read/ebook/read/33/4 | INFO: Run TokenBuild Behavior [ RunTime:0.000721s ]
[ 2012-03-29T12:21:34+08:00 ] /www/read/ebook/read/33/4 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000470s ]
[ 2012-03-29T12:21:34+08:00 ] /www/read/ebook/read/33/4 | INFO: Run ShowRuntime Behavior [ RunTime:0.000755s ]
[ 2012-03-29T12:21:34+08:00 ] /www/read/ebook/read/33/4 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003011s ]
[ 2012-03-29T12:21:34+08:00 ] /www/read/ebook/read/33/4 | INFO: Tag[ view_end ] --START--
[ 2012-03-29T12:21:34+08:00 ] /www/read/ebook/read/33/4 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000868s ]
[ 2012-03-29T12:21:34+08:00 ] /www/read/ebook/read/33/4 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000969s ]
[ 2012-03-29T12:21:41+08:00 ] /www/read/ebook/read/33/5 | INFO: Tag[ route_check ] --START--
[ 2012-03-29T12:21:41+08:00 ] /www/read/ebook/read/33/5 | INFO: Run CheckRoute Behavior [ RunTime:0.001280s ]
[ 2012-03-29T12:21:41+08:00 ] /www/read/ebook/read/33/5 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001427s ]
[ 2012-03-29T12:21:41+08:00 ] /www/read/ebook/read/33/5 | INFO: Tag[ app_begin ] --START--
[ 2012-03-29T12:21:41+08:00 ] /www/read/ebook/read/33/5 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000844s ]
[ 2012-03-29T12:21:41+08:00 ] /www/read/ebook/read/33/5 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000945s ]
[ 2012-03-29T12:21:41+08:00 ] /www/read/ebook/read/33/5 | SQL: SHOW COLUMNS FROM `bookcontents` [ RunTime:0.004500s ]
[ 2012-03-29T12:21:41+08:00 ] /www/read/ebook/read/33/5 | SQL: SELECT * FROM `bookcontents` WHERE ( `booksId` = '33' ) AND ( `contentNum` = '5' )  [ RunTime:0.004561s ]
[ 2012-03-29T12:21:41+08:00 ] /www/read/ebook/read/33/5 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004345s ]
[ 2012-03-29T12:21:41+08:00 ] /www/read/ebook/read/33/5 | SQL: SELECT `bookTitle` FROM `books` WHERE ( `id` = '33' ) LIMIT 1   [ RunTime:0.003756s ]
[ 2012-03-29T12:21:41+08:00 ] /www/read/ebook/read/33/5 | SQL: SELECT `contentNum` FROM `bookcontents` WHERE ( `booksId` = '33' ) ORDER BY contentNum desc LIMIT 1   [ RunTime:0.001130s ]
[ 2012-03-29T12:21:41+08:00 ] /www/read/ebook/read/33/5 | SQL: SHOW COLUMNS FROM `booklib` [ RunTime:0.004429s ]
[ 2012-03-29T12:21:41+08:00 ] /www/read/ebook/read/33/5 | SQL: UPDATE `booklib` SET `contentId`='5',`lastTime`='2012-03-29' WHERE ( `userId` = '3' ) AND ( `bookId` = '33' ) [ RunTime:0.005148s ]
[ 2012-03-29T12:21:41+08:00 ] /www/read/ebook/read/33/5 | INFO: Tag[ view_template ] --START--
[ 2012-03-29T12:21:41+08:00 ] /www/read/ebook/read/33/5 | INFO: Run LocationTemplate Behavior [ RunTime:0.000754s ]
[ 2012-03-29T12:21:41+08:00 ] /www/read/ebook/read/33/5 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000842s ]
[ 2012-03-29T12:21:41+08:00 ] /www/read/ebook/read/33/5 | INFO: Tag[ view_parse ] --START--
[ 2012-03-29T12:21:41+08:00 ] /www/read/ebook/read/33/5 | INFO: Run ParseTemplate Behavior [ RunTime:0.018748s ]
[ 2012-03-29T12:21:41+08:00 ] /www/read/ebook/read/33/5 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.018854s ]
[ 2012-03-29T12:21:41+08:00 ] /www/read/ebook/read/33/5 | INFO: Tag[ view_filter ] --START--
[ 2012-03-29T12:21:41+08:00 ] /www/read/ebook/read/33/5 | INFO: Run ContentReplace Behavior [ RunTime:0.000701s ]
[ 2012-03-29T12:21:41+08:00 ] /www/read/ebook/read/33/5 | INFO: Run TokenBuild Behavior [ RunTime:0.000691s ]
[ 2012-03-29T12:21:41+08:00 ] /www/read/ebook/read/33/5 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000616s ]
[ 2012-03-29T12:21:41+08:00 ] /www/read/ebook/read/33/5 | INFO: Run ShowRuntime Behavior [ RunTime:0.000818s ]
[ 2012-03-29T12:21:41+08:00 ] /www/read/ebook/read/33/5 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003131s ]
[ 2012-03-29T12:21:41+08:00 ] /www/read/ebook/read/33/5 | INFO: Tag[ view_end ] --START--
[ 2012-03-29T12:21:41+08:00 ] /www/read/ebook/read/33/5 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000859s ]
[ 2012-03-29T12:21:41+08:00 ] /www/read/ebook/read/33/5 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000944s ]
[ 2012-03-29T12:21:47+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ route_check ] --START--
[ 2012-03-29T12:21:47+08:00 ] /www/read/ebook/read/33/1 | INFO: Run CheckRoute Behavior [ RunTime:0.001259s ]
[ 2012-03-29T12:21:47+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001399s ]
[ 2012-03-29T12:21:47+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ app_begin ] --START--
[ 2012-03-29T12:21:47+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000841s ]
[ 2012-03-29T12:21:47+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000938s ]
[ 2012-03-29T12:21:47+08:00 ] /www/read/ebook/read/33/1 | SQL: SHOW COLUMNS FROM `bookcontents` [ RunTime:0.004406s ]
[ 2012-03-29T12:21:47+08:00 ] /www/read/ebook/read/33/1 | SQL: SELECT * FROM `bookcontents` WHERE ( `booksId` = '33' ) AND ( `contentNum` = '1' )  [ RunTime:0.007203s ]
[ 2012-03-29T12:21:47+08:00 ] /www/read/ebook/read/33/1 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004195s ]
[ 2012-03-29T12:21:47+08:00 ] /www/read/ebook/read/33/1 | SQL: SELECT `bookTitle` FROM `books` WHERE ( `id` = '33' ) LIMIT 1   [ RunTime:0.003744s ]
[ 2012-03-29T12:21:47+08:00 ] /www/read/ebook/read/33/1 | SQL: SELECT `contentNum` FROM `bookcontents` WHERE ( `booksId` = '33' ) ORDER BY contentNum desc LIMIT 1   [ RunTime:0.000623s ]
[ 2012-03-29T12:21:47+08:00 ] /www/read/ebook/read/33/1 | SQL: SHOW COLUMNS FROM `booklib` [ RunTime:0.004149s ]
[ 2012-03-29T12:21:47+08:00 ] /www/read/ebook/read/33/1 | SQL: UPDATE `booklib` SET `contentId`='1',`lastTime`='2012-03-29' WHERE ( `userId` = '3' ) AND ( `bookId` = '33' ) [ RunTime:0.004186s ]
[ 2012-03-29T12:21:47+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_template ] --START--
[ 2012-03-29T12:21:47+08:00 ] /www/read/ebook/read/33/1 | INFO: Run LocationTemplate Behavior [ RunTime:0.000726s ]
[ 2012-03-29T12:21:47+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000815s ]
[ 2012-03-29T12:21:47+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_parse ] --START--
[ 2012-03-29T12:21:47+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ParseTemplate Behavior [ RunTime:0.018300s ]
[ 2012-03-29T12:21:47+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.018407s ]
[ 2012-03-29T12:21:47+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_filter ] --START--
[ 2012-03-29T12:21:47+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ContentReplace Behavior [ RunTime:0.000779s ]
[ 2012-03-29T12:21:47+08:00 ] /www/read/ebook/read/33/1 | INFO: Run TokenBuild Behavior [ RunTime:0.000715s ]
[ 2012-03-29T12:21:47+08:00 ] /www/read/ebook/read/33/1 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000479s ]
[ 2012-03-29T12:21:47+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ShowRuntime Behavior [ RunTime:0.000725s ]
[ 2012-03-29T12:21:47+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003105s ]
[ 2012-03-29T12:21:47+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_end ] --START--
[ 2012-03-29T12:21:47+08:00 ] /www/read/ebook/read/33/1 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000764s ]
[ 2012-03-29T12:21:47+08:00 ] /www/read/ebook/read/33/1 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000847s ]
[ 2012-03-29T12:22:00+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ route_check ] --START--
[ 2012-03-29T12:22:00+08:00 ] /www/read/ebook/read/33/2 | INFO: Run CheckRoute Behavior [ RunTime:0.001271s ]
[ 2012-03-29T12:22:00+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001417s ]
[ 2012-03-29T12:22:00+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ app_begin ] --START--
[ 2012-03-29T12:22:00+08:00 ] /www/read/ebook/read/33/2 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2012-03-29T12:22:00+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001113s ]
[ 2012-03-29T12:22:00+08:00 ] /www/read/ebook/read/33/2 | SQL: SHOW COLUMNS FROM `bookcontents` [ RunTime:0.004330s ]
[ 2012-03-29T12:22:00+08:00 ] /www/read/ebook/read/33/2 | SQL: SELECT * FROM `bookcontents` WHERE ( `booksId` = '33' ) AND ( `contentNum` = '2' )  [ RunTime:0.004089s ]
[ 2012-03-29T12:22:00+08:00 ] /www/read/ebook/read/33/2 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004245s ]
[ 2012-03-29T12:22:00+08:00 ] /www/read/ebook/read/33/2 | SQL: SELECT `bookTitle` FROM `books` WHERE ( `id` = '33' ) LIMIT 1   [ RunTime:0.003620s ]
[ 2012-03-29T12:22:00+08:00 ] /www/read/ebook/read/33/2 | SQL: SELECT `contentNum` FROM `bookcontents` WHERE ( `booksId` = '33' ) ORDER BY contentNum desc LIMIT 1   [ RunTime:0.000628s ]
[ 2012-03-29T12:22:00+08:00 ] /www/read/ebook/read/33/2 | SQL: SHOW COLUMNS FROM `booklib` [ RunTime:0.004213s ]
[ 2012-03-29T12:22:00+08:00 ] /www/read/ebook/read/33/2 | SQL: UPDATE `booklib` SET `contentId`='2',`lastTime`='2012-03-29' WHERE ( `userId` = '3' ) AND ( `bookId` = '33' ) [ RunTime:0.003861s ]
[ 2012-03-29T12:22:00+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_template ] --START--
[ 2012-03-29T12:22:00+08:00 ] /www/read/ebook/read/33/2 | INFO: Run LocationTemplate Behavior [ RunTime:0.000732s ]
[ 2012-03-29T12:22:00+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000820s ]
[ 2012-03-29T12:22:00+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_parse ] --START--
[ 2012-03-29T12:22:00+08:00 ] /www/read/ebook/read/33/2 | INFO: Run ParseTemplate Behavior [ RunTime:0.018726s ]
[ 2012-03-29T12:22:00+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.018835s ]
[ 2012-03-29T12:22:00+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_filter ] --START--
[ 2012-03-29T12:22:00+08:00 ] /www/read/ebook/read/33/2 | INFO: Run ContentReplace Behavior [ RunTime:0.000825s ]
[ 2012-03-29T12:22:00+08:00 ] /www/read/ebook/read/33/2 | INFO: Run TokenBuild Behavior [ RunTime:0.000929s ]
[ 2012-03-29T12:22:00+08:00 ] /www/read/ebook/read/33/2 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000506s ]
[ 2012-03-29T12:22:00+08:00 ] /www/read/ebook/read/33/2 | INFO: Run ShowRuntime Behavior [ RunTime:0.000867s ]
[ 2012-03-29T12:22:00+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003423s ]
[ 2012-03-29T12:22:00+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_end ] --START--
[ 2012-03-29T12:22:00+08:00 ] /www/read/ebook/read/33/2 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000977s ]
[ 2012-03-29T12:22:00+08:00 ] /www/read/ebook/read/33/2 | INFO: Tag[ view_end ] --END-- [ RunTime:0.001068s ]
[ 2012-03-29T12:22:10+08:00 ] /www/read/ebook/read/33/3 | INFO: Tag[ route_check ] --START--
[ 2012-03-29T12:22:10+08:00 ] /www/read/ebook/read/33/3 | INFO: Run CheckRoute Behavior [ RunTime:0.001281s ]
[ 2012-03-29T12:22:10+08:00 ] /www/read/ebook/read/33/3 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001423s ]
[ 2012-03-29T12:22:10+08:00 ] /www/read/ebook/read/33/3 | INFO: Tag[ app_begin ] --START--
[ 2012-03-29T12:22:10+08:00 ] /www/read/ebook/read/33/3 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000842s ]
[ 2012-03-29T12:22:10+08:00 ] /www/read/ebook/read/33/3 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000943s ]
[ 2012-03-29T12:22:10+08:00 ] /www/read/ebook/read/33/3 | SQL: SHOW COLUMNS FROM `bookcontents` [ RunTime:0.007925s ]
[ 2012-03-29T12:22:10+08:00 ] /www/read/ebook/read/33/3 | SQL: SELECT * FROM `bookcontents` WHERE ( `booksId` = '33' ) AND ( `contentNum` = '3' )  [ RunTime:0.003678s ]
[ 2012-03-29T12:22:10+08:00 ] /www/read/ebook/read/33/3 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004357s ]
