[ 2012-03-19T10:15:12+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-19T10:15:25+08:00 ] /www/read/login | INFO: Tag[ route_check ] --START--
[ 2012-03-19T10:15:25+08:00 ] /www/read/login | INFO: Run CheckRoute Behavior [ RunTime:0.002241s ]
[ 2012-03-19T10:15:25+08:00 ] /www/read/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.002390s ]
[ 2012-03-19T10:15:25+08:00 ] /www/read/login | INFO: Tag[ app_begin ] --START--
[ 2012-03-19T10:15:25+08:00 ] /www/read/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000882s ]
[ 2012-03-19T10:15:25+08:00 ] /www/read/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000980s ]
[ 2012-03-19T10:15:25+08:00 ] /www/read/login | INFO: Tag[ view_template ] --START--
[ 2012-03-19T10:15:25+08:00 ] /www/read/login | INFO: Run LocationTemplate Behavior [ RunTime:0.001825s ]
[ 2012-03-19T10:15:25+08:00 ] /www/read/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.001944s ]
[ 2012-03-19T10:15:25+08:00 ] /www/read/login | INFO: Tag[ view_parse ] --START--
[ 2012-03-19T10:15:25+08:00 ] /www/read/login | INFO: Run ParseTemplate Behavior [ RunTime:0.013164s ]
[ 2012-03-19T10:15:25+08:00 ] /www/read/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.013278s ]
[ 2012-03-19T10:15:25+08:00 ] /www/read/login | INFO: Tag[ view_filter ] --START--
[ 2012-03-19T10:15:25+08:00 ] /www/read/login | INFO: Run ContentReplace Behavior [ RunTime:0.000660s ]
[ 2012-03-19T10:15:25+08:00 ] /www/read/login | INFO: Run TokenBuild Behavior [ RunTime:0.000710s ]
[ 2012-03-19T10:15:25+08:00 ] /www/read/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000515s ]
[ 2012-03-19T10:15:25+08:00 ] /www/read/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000753s ]
[ 2012-03-19T10:15:25+08:00 ] /www/read/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002899s ]
[ 2012-03-19T10:15:25+08:00 ] /www/read/login | INFO: Tag[ view_end ] --START--
[ 2012-03-19T10:15:25+08:00 ] /www/read/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.003626s ]
[ 2012-03-19T10:15:25+08:00 ] /www/read/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.003838s ]
[ 2012-03-19T10:15:34+08:00 ] /www/read/login | INFO: Tag[ route_check ] --START--
[ 2012-03-19T10:15:34+08:00 ] /www/read/login | INFO: Run CheckRoute Behavior [ RunTime:0.002876s ]
[ 2012-03-19T10:15:34+08:00 ] /www/read/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.003039s ]
[ 2012-03-19T10:15:34+08:00 ] /www/read/login | INFO: Tag[ app_begin ] --START--
[ 2012-03-19T10:15:34+08:00 ] /www/read/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001695s ]
[ 2012-03-19T10:15:34+08:00 ] /www/read/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001800s ]
[ 2012-03-19T10:15:34+08:00 ] /www/read/login | INFO: Tag[ view_template ] --START--
[ 2012-03-19T10:15:34+08:00 ] /www/read/login | INFO: Run LocationTemplate Behavior [ RunTime:0.002503s ]
[ 2012-03-19T10:15:34+08:00 ] /www/read/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.002618s ]
[ 2012-03-19T10:15:34+08:00 ] /www/read/login | INFO: Tag[ view_parse ] --START--
[ 2012-03-19T10:15:34+08:00 ] /www/read/login | INFO: Run ParseTemplate Behavior [ RunTime:0.024786s ]
[ 2012-03-19T10:15:34+08:00 ] /www/read/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.024893s ]
[ 2012-03-19T10:15:34+08:00 ] /www/read/login | INFO: Tag[ view_filter ] --START--
[ 2012-03-19T10:15:34+08:00 ] /www/read/login | INFO: Run ContentReplace Behavior [ RunTime:0.001538s ]
[ 2012-03-19T10:15:34+08:00 ] /www/read/login | INFO: Run TokenBuild Behavior [ RunTime:0.001825s ]
[ 2012-03-19T10:15:34+08:00 ] /www/read/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001393s ]
[ 2012-03-19T10:15:34+08:00 ] /www/read/login | INFO: Run ShowRuntime Behavior [ RunTime:0.001633s ]
[ 2012-03-19T10:15:34+08:00 ] /www/read/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006671s ]
[ 2012-03-19T10:15:34+08:00 ] /www/read/login | INFO: Tag[ view_end ] --START--
[ 2012-03-19T10:15:34+08:00 ] /www/read/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.005087s ]
[ 2012-03-19T10:15:34+08:00 ] /www/read/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.005224s ]
[ 2012-03-19T10:16:27+08:00 ] /www/read/admin | ERR: (ThinkException) 模板不存在[E:/php/htdocs/www/read/Tpl/Admin/Index/index.html]
[ 2012-03-19T10:16:27+08:00 ] /www/read/admin | INFO: Tag[ route_check ] --START--
[ 2012-03-19T10:16:27+08:00 ] /www/read/admin | INFO: Run CheckRoute Behavior [ RunTime:0.002209s ]
[ 2012-03-19T10:16:27+08:00 ] /www/read/admin | INFO: Tag[ route_check ] --END-- [ RunTime:0.002360s ]
[ 2012-03-19T10:16:27+08:00 ] /www/read/admin | INFO: Tag[ app_begin ] --START--
[ 2012-03-19T10:16:27+08:00 ] /www/read/admin | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001670s ]
[ 2012-03-19T10:16:27+08:00 ] /www/read/admin | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001772s ]
[ 2012-03-19T10:16:27+08:00 ] /www/read/admin | INFO: Tag[ view_template ] --START--
[ 2012-03-19T10:16:27+08:00 ] /www/read/admin | NOTIC: [8] Undefined index:  class ThinkException.class.php 第 79 行.
[ 2012-03-19T10:16:27+08:00 ] /www/read/admin | NOTIC: [8] Undefined index:  type ThinkException.class.php 第 79 行.
[ 2012-03-19T10:16:27+08:00 ] /www/read/admin | NOTIC: [8] Undefined index:  class ThinkException.class.php 第 79 行.
[ 2012-03-19T10:16:27+08:00 ] /www/read/admin | NOTIC: [8] Undefined index:  type ThinkException.class.php 第 79 行.
[ 2012-03-19T10:16:27+08:00 ] /www/read/admin | NOTIC: [8] Undefined index:  args ThinkException.class.php 第 80 行.
[ 2012-03-19T10:16:27+08:00 ] /www/read/admin | NOTIC: [2] implode() [<a href='function.implode'>function.implode</a>]: Invalid arguments passed ThinkException.class.php 第 80 行.
[ 2012-03-19T10:16:27+08:00 ] /www/read/admin | NOTIC: [8] Array to string conversion ThinkException.class.php 第 80 行.
[ 2012-03-19T10:16:27+08:00 ] /www/read/admin | NOTIC: [8] Undefined index:  class ThinkException.class.php 第 79 行.
[ 2012-03-19T10:16:27+08:00 ] /www/read/admin | NOTIC: [8] Undefined index:  type ThinkException.class.php 第 79 行.
[ 2012-03-19T10:16:27+08:00 ] /www/read/admin | NOTIC: [8] Undefined index:  class ThinkException.class.php 第 79 行.
[ 2012-03-19T10:16:27+08:00 ] /www/read/admin | NOTIC: [8] Undefined index:  type ThinkException.class.php 第 79 行.
[ 2012-03-19T10:16:33+08:00 ] /www/read/admin/login | INFO: Tag[ route_check ] --START--
[ 2012-03-19T10:16:33+08:00 ] /www/read/admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.001256s ]
[ 2012-03-19T10:16:33+08:00 ] /www/read/admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.001396s ]
[ 2012-03-19T10:16:33+08:00 ] /www/read/admin/login | INFO: Tag[ app_begin ] --START--
[ 2012-03-19T10:16:33+08:00 ] /www/read/admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000882s ]
[ 2012-03-19T10:16:33+08:00 ] /www/read/admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000981s ]
[ 2012-03-19T10:16:33+08:00 ] /www/read/admin/login | INFO: Tag[ view_template ] --START--
[ 2012-03-19T10:16:33+08:00 ] /www/read/admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.001825s ]
[ 2012-03-19T10:16:33+08:00 ] /www/read/admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.001944s ]
[ 2012-03-19T10:16:33+08:00 ] /www/read/admin/login | INFO: Tag[ view_parse ] --START--
[ 2012-03-19T10:16:33+08:00 ] /www/read/admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.028954s ]
[ 2012-03-19T10:16:33+08:00 ] /www/read/admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.029062s ]
[ 2012-03-19T10:16:33+08:00 ] /www/read/admin/login | INFO: Tag[ view_filter ] --START--
[ 2012-03-19T10:16:33+08:00 ] /www/read/admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.001553s ]
[ 2012-03-19T10:16:33+08:00 ] /www/read/admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.001877s ]
[ 2012-03-19T10:16:33+08:00 ] /www/read/admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001624s ]
[ 2012-03-19T10:16:33+08:00 ] /www/read/admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.001827s ]
[ 2012-03-19T10:16:33+08:00 ] /www/read/admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007156s ]
[ 2012-03-19T10:16:33+08:00 ] /www/read/admin/login | INFO: Tag[ view_end ] --START--
[ 2012-03-19T10:16:33+08:00 ] /www/read/admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.004853s ]
[ 2012-03-19T10:16:33+08:00 ] /www/read/admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.004970s ]
[ 2012-03-19T10:16:40+08:00 ] /www/read/Admin/check | INFO: Tag[ route_check ] --START--
[ 2012-03-19T10:16:40+08:00 ] /www/read/Admin/check | INFO: Run CheckRoute Behavior [ RunTime:0.001294s ]
[ 2012-03-19T10:16:40+08:00 ] /www/read/Admin/check | INFO: Tag[ route_check ] --END-- [ RunTime:0.001437s ]
[ 2012-03-19T10:16:40+08:00 ] /www/read/Admin/check | INFO: Tag[ app_begin ] --START--
[ 2012-03-19T10:16:40+08:00 ] /www/read/Admin/check | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000913s ]
[ 2012-03-19T10:16:40+08:00 ] /www/read/Admin/check | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001021s ]
[ 2012-03-19T10:16:40+08:00 ] /www/read/Admin/check | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.046226s ]
[ 2012-03-19T10:16:40+08:00 ] /www/read/Admin/check | SQL: SELECT * FROM `user` WHERE ( `userName` = 'admin' ) AND ( `userPass` = 'admin' ) AND ( `state` = 1 ) AND ( `userType` = 2 )  [ RunTime:0.000931s ]
[ 2012-03-19T10:39:11+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-19T10:39:11+08:00 ] /www/read/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001707s ]
[ 2012-03-19T10:39:11+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001865s ]
[ 2012-03-19T10:39:11+08:00 ] /www/read/ | INFO: Tag[ view_template ] --START--
[ 2012-03-19T10:39:11+08:00 ] /www/read/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002489s ]
[ 2012-03-19T10:39:11+08:00 ] /www/read/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002601s ]
[ 2012-03-19T10:39:11+08:00 ] /www/read/ | INFO: Tag[ view_parse ] --START--
[ 2012-03-19T10:39:11+08:00 ] /www/read/ | INFO: Run ParseTemplate Behavior [ RunTime:0.017896s ]
[ 2012-03-19T10:39:11+08:00 ] /www/read/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.018002s ]
[ 2012-03-19T10:39:11+08:00 ] /www/read/ | INFO: Tag[ view_filter ] --START--
[ 2012-03-19T10:39:11+08:00 ] /www/read/ | INFO: Run ContentReplace Behavior [ RunTime:0.001570s ]
[ 2012-03-19T10:39:11+08:00 ] /www/read/ | INFO: Run TokenBuild Behavior [ RunTime:0.001651s ]
[ 2012-03-19T10:39:11+08:00 ] /www/read/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001584s ]
[ 2012-03-19T10:39:11+08:00 ] /www/read/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001667s ]
[ 2012-03-19T10:39:11+08:00 ] /www/read/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006760s ]
[ 2012-03-19T10:39:11+08:00 ] /www/read/ | INFO: Tag[ view_end ] --START--
[ 2012-03-19T10:39:11+08:00 ] /www/read/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.004926s ]
[ 2012-03-19T10:39:11+08:00 ] /www/read/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.005040s ]
[ 2012-03-19T10:40:46+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-19T10:40:46+08:00 ] /www/read/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001740s ]
[ 2012-03-19T10:40:46+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001906s ]
[ 2012-03-19T10:40:46+08:00 ] /www/read/ | INFO: Tag[ view_template ] --START--
[ 2012-03-19T10:40:46+08:00 ] /www/read/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002811s ]
[ 2012-03-19T10:40:46+08:00 ] /www/read/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.003182s ]
[ 2012-03-19T10:40:46+08:00 ] /www/read/ | INFO: Tag[ view_parse ] --START--
[ 2012-03-19T10:40:46+08:00 ] /www/read/ | INFO: Run ParseTemplate Behavior [ RunTime:0.018705s ]
[ 2012-03-19T10:40:46+08:00 ] /www/read/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.018816s ]
[ 2012-03-19T10:40:46+08:00 ] /www/read/ | INFO: Tag[ view_filter ] --START--
[ 2012-03-19T10:40:46+08:00 ] /www/read/ | INFO: Run ContentReplace Behavior [ RunTime:0.001739s ]
[ 2012-03-19T10:40:46+08:00 ] /www/read/ | INFO: Run TokenBuild Behavior [ RunTime:0.001812s ]
[ 2012-03-19T10:40:46+08:00 ] /www/read/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001891s ]
[ 2012-03-19T10:40:46+08:00 ] /www/read/ | INFO: Run ShowRuntime Behavior [ RunTime:0.002001s ]
[ 2012-03-19T10:40:46+08:00 ] /www/read/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007728s ]
[ 2012-03-19T10:40:46+08:00 ] /www/read/ | INFO: Tag[ view_end ] --START--
[ 2012-03-19T10:40:46+08:00 ] /www/read/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.005707s ]
[ 2012-03-19T10:40:46+08:00 ] /www/read/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.006093s ]
[ 2012-03-19T10:41:07+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-19T10:41:07+08:00 ] /www/read/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001695s ]
[ 2012-03-19T10:41:07+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001857s ]
[ 2012-03-19T10:41:07+08:00 ] /www/read/ | INFO: Tag[ view_template ] --START--
[ 2012-03-19T10:41:07+08:00 ] /www/read/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002480s ]
[ 2012-03-19T10:41:07+08:00 ] /www/read/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002593s ]
[ 2012-03-19T10:41:07+08:00 ] /www/read/ | INFO: Tag[ view_parse ] --START--
[ 2012-03-19T10:41:07+08:00 ] /www/read/ | INFO: Run ParseTemplate Behavior [ RunTime:0.017992s ]
[ 2012-03-19T10:41:07+08:00 ] /www/read/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.018100s ]
[ 2012-03-19T10:41:07+08:00 ] /www/read/ | INFO: Tag[ view_filter ] --START--
[ 2012-03-19T10:41:07+08:00 ] /www/read/ | INFO: Run ContentReplace Behavior [ RunTime:0.001649s ]
[ 2012-03-19T10:41:07+08:00 ] /www/read/ | INFO: Run TokenBuild Behavior [ RunTime:0.001561s ]
[ 2012-03-19T10:41:07+08:00 ] /www/read/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002013s ]
[ 2012-03-19T10:41:07+08:00 ] /www/read/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001924s ]
[ 2012-03-19T10:41:07+08:00 ] /www/read/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007610s ]
[ 2012-03-19T10:41:07+08:00 ] /www/read/ | INFO: Tag[ view_end ] --START--
[ 2012-03-19T10:41:07+08:00 ] /www/read/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.004902s ]
[ 2012-03-19T10:41:07+08:00 ] /www/read/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.005018s ]
[ 2012-03-19T10:41:17+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-19T10:41:17+08:00 ] /www/read/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001871s ]
[ 2012-03-19T10:41:17+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002027s ]
[ 2012-03-19T10:41:17+08:00 ] /www/read/ | INFO: Tag[ view_template ] --START--
[ 2012-03-19T10:41:17+08:00 ] /www/read/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002766s ]
[ 2012-03-19T10:41:17+08:00 ] /www/read/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002883s ]
[ 2012-03-19T10:41:17+08:00 ] /www/read/ | INFO: Tag[ view_parse ] --START--
[ 2012-03-19T10:41:17+08:00 ] /www/read/ | INFO: Run ParseTemplate Behavior [ RunTime:0.027720s ]
[ 2012-03-19T10:41:17+08:00 ] /www/read/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.027826s ]
[ 2012-03-19T10:41:17+08:00 ] /www/read/ | INFO: Tag[ view_filter ] --START--
[ 2012-03-19T10:41:17+08:00 ] /www/read/ | INFO: Run ContentReplace Behavior [ RunTime:0.001659s ]
[ 2012-03-19T10:41:17+08:00 ] /www/read/ | INFO: Run TokenBuild Behavior [ RunTime:0.002070s ]
[ 2012-03-19T10:41:17+08:00 ] /www/read/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001380s ]
[ 2012-03-19T10:41:17+08:00 ] /www/read/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001639s ]
[ 2012-03-19T10:41:17+08:00 ] /www/read/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007089s ]
[ 2012-03-19T10:41:17+08:00 ] /www/read/ | INFO: Tag[ view_end ] --START--
[ 2012-03-19T10:41:17+08:00 ] /www/read/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.005269s ]
[ 2012-03-19T10:41:17+08:00 ] /www/read/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.005387s ]
[ 2012-03-19T10:41:34+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-19T10:41:34+08:00 ] /www/read/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002033s ]
[ 2012-03-19T10:41:34+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002197s ]
[ 2012-03-19T10:41:34+08:00 ] /www/read/ | INFO: Tag[ view_template ] --START--
[ 2012-03-19T10:41:34+08:00 ] /www/read/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002478s ]
[ 2012-03-19T10:41:34+08:00 ] /www/read/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002593s ]
[ 2012-03-19T10:41:34+08:00 ] /www/read/ | INFO: Tag[ view_parse ] --START--
[ 2012-03-19T10:41:34+08:00 ] /www/read/ | INFO: Run ParseTemplate Behavior [ RunTime:0.017158s ]
[ 2012-03-19T10:41:34+08:00 ] /www/read/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.017264s ]
[ 2012-03-19T10:41:34+08:00 ] /www/read/ | INFO: Tag[ view_filter ] --START--
[ 2012-03-19T10:41:34+08:00 ] /www/read/ | INFO: Run ContentReplace Behavior [ RunTime:0.001580s ]
[ 2012-03-19T10:41:34+08:00 ] /www/read/ | INFO: Run TokenBuild Behavior [ RunTime:0.001561s ]
[ 2012-03-19T10:41:34+08:00 ] /www/read/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001351s ]
[ 2012-03-19T10:41:34+08:00 ] /www/read/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001636s ]
[ 2012-03-19T10:41:34+08:00 ] /www/read/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006398s ]
[ 2012-03-19T10:41:34+08:00 ] /www/read/ | INFO: Tag[ view_end ] --START--
[ 2012-03-19T10:41:34+08:00 ] /www/read/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.004993s ]
[ 2012-03-19T10:41:34+08:00 ] /www/read/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.005307s ]
[ 2012-03-19T10:42:11+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-19T10:42:11+08:00 ] /www/read/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002282s ]
[ 2012-03-19T10:42:11+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002506s ]
[ 2012-03-19T10:42:11+08:00 ] /www/read/ | INFO: Tag[ view_template ] --START--
[ 2012-03-19T10:42:11+08:00 ] /www/read/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002416s ]
[ 2012-03-19T10:42:11+08:00 ] /www/read/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002532s ]
[ 2012-03-19T10:42:11+08:00 ] /www/read/ | INFO: Tag[ view_parse ] --START--
[ 2012-03-19T10:42:11+08:00 ] /www/read/ | INFO: Run ParseTemplate Behavior [ RunTime:0.027161s ]
[ 2012-03-19T10:42:11+08:00 ] /www/read/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.027275s ]
[ 2012-03-19T10:42:11+08:00 ] /www/read/ | INFO: Tag[ view_filter ] --START--
[ 2012-03-19T10:42:11+08:00 ] /www/read/ | INFO: Run ContentReplace Behavior [ RunTime:0.001641s ]
[ 2012-03-19T10:42:11+08:00 ] /www/read/ | INFO: Run TokenBuild Behavior [ RunTime:0.001864s ]
[ 2012-03-19T10:42:11+08:00 ] /www/read/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001329s ]
[ 2012-03-19T10:42:11+08:00 ] /www/read/ | INFO: Run ShowRuntime Behavior [ RunTime:0.002198s ]
[ 2012-03-19T10:42:11+08:00 ] /www/read/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007315s ]
[ 2012-03-19T10:42:11+08:00 ] /www/read/ | INFO: Tag[ view_end ] --START--
[ 2012-03-19T10:42:11+08:00 ] /www/read/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.004788s ]
[ 2012-03-19T10:42:11+08:00 ] /www/read/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.004904s ]
[ 2012-03-19T10:45:08+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-19T10:45:08+08:00 ] /www/read/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001646s ]
[ 2012-03-19T10:45:08+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001806s ]
[ 2012-03-19T10:47:29+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-19T10:47:29+08:00 ] /www/read/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001648s ]
[ 2012-03-19T10:47:29+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001803s ]
[ 2012-03-19T10:47:59+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-19T10:47:59+08:00 ] /www/read/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000890s ]
[ 2012-03-19T10:47:59+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001042s ]
[ 2012-03-19T10:48:20+08:00 ] /www/read/login | INFO: Tag[ route_check ] --START--
[ 2012-03-19T10:48:20+08:00 ] /www/read/login | INFO: Run CheckRoute Behavior [ RunTime:0.002043s ]
[ 2012-03-19T10:48:20+08:00 ] /www/read/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.002190s ]
[ 2012-03-19T10:48:20+08:00 ] /www/read/login | INFO: Tag[ app_begin ] --START--
[ 2012-03-19T10:48:20+08:00 ] /www/read/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001632s ]
[ 2012-03-19T10:48:20+08:00 ] /www/read/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001734s ]
[ 2012-03-19T10:48:20+08:00 ] /www/read/login | INFO: Tag[ view_template ] --START--
[ 2012-03-19T10:48:20+08:00 ] /www/read/login | INFO: Run LocationTemplate Behavior [ RunTime:0.002705s ]
[ 2012-03-19T10:48:20+08:00 ] /www/read/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.002827s ]
[ 2012-03-19T10:48:20+08:00 ] /www/read/login | INFO: Tag[ view_parse ] --START--
[ 2012-03-19T10:48:20+08:00 ] /www/read/login | INFO: Run ParseTemplate Behavior [ RunTime:0.015788s ]
