[ 2012-04-01T13:28:50+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --START--
[ 2012-04-01T13:30:13+08:00 ] /www/read/Libary | INFO: Tag[ view_parse ] --START--
[ 2012-04-01T13:30:13+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant contentId - assumed 'contentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 44 行.
[ 2012-04-01T13:30:13+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant maxContentId - assumed 'maxContentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 44 行.
[ 2012-04-01T13:30:13+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant contentId - assumed 'contentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 46 行.
[ 2012-04-01T13:30:13+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant maxContentId - assumed 'maxContentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 46 行.
[ 2012-04-01T13:30:13+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant contentId - assumed 'contentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 44 行.
[ 2012-04-01T13:30:13+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant maxContentId - assumed 'maxContentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 44 行.
[ 2012-04-01T13:30:13+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant contentId - assumed 'contentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 46 行.
[ 2012-04-01T13:30:13+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant maxContentId - assumed 'maxContentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 46 行.
[ 2012-04-01T13:30:13+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant contentId - assumed 'contentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 44 行.
[ 2012-04-01T13:30:13+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant maxContentId - assumed 'maxContentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 44 行.
[ 2012-04-01T13:30:13+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant contentId - assumed 'contentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 46 行.
[ 2012-04-01T13:30:13+08:00 ] /www/read/Libary | NOTIC: [8] Use of undefined constant maxContentId - assumed 'maxContentId' 65234d8d0b80c3acd75b9d096e1bc395.php 第 46 行.
[ 2012-04-01T13:30:13+08:00 ] /www/read/Libary | INFO: Run ParseTemplate Behavior [ RunTime:0.067647s ]
[ 2012-04-01T13:30:13+08:00 ] /www/read/Libary | INFO: Tag[ view_parse ] --END-- [ RunTime:0.067847s ]
[ 2012-04-01T13:30:13+08:00 ] /www/read/Libary | INFO: Tag[ view_filter ] --START--
[ 2012-04-01T13:30:13+08:00 ] /www/read/Libary | INFO: Run ContentReplace Behavior [ RunTime:0.001748s ]
[ 2012-04-01T13:30:13+08:00 ] /www/read/Libary | INFO: Run TokenBuild Behavior [ RunTime:0.001712s ]
[ 2012-04-01T13:30:13+08:00 ] /www/read/Libary | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001126s ]
[ 2012-04-01T13:30:13+08:00 ] /www/read/Libary | INFO: Run ShowRuntime Behavior [ RunTime:0.001870s ]
[ 2012-04-01T13:30:13+08:00 ] /www/read/Libary | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007135s ]
[ 2012-04-01T13:30:13+08:00 ] /www/read/Libary | INFO: Tag[ view_end ] --START--
[ 2012-04-01T13:30:13+08:00 ] /www/read/Libary | INFO: Run ShowPageTrace Behavior [ RunTime:0.001962s ]
[ 2012-04-01T13:30:13+08:00 ] /www/read/Libary | INFO: Tag[ view_end ] --END-- [ RunTime:0.002278s ]
[ 2012-04-01T13:30:20+08:00 ] /www/read/author | INFO: Tag[ route_check ] --START--
[ 2012-04-01T13:30:20+08:00 ] /www/read/author | INFO: Run CheckRoute Behavior [ RunTime:0.003423s ]
[ 2012-04-01T13:30:20+08:00 ] /www/read/author | INFO: Tag[ route_check ] --END-- [ RunTime:0.003788s ]
[ 2012-04-01T13:30:20+08:00 ] /www/read/author | INFO: Tag[ app_begin ] --START--
[ 2012-04-01T13:30:20+08:00 ] /www/read/author | INFO: Run ReadHtmlCache Behavior [ RunTime:0.004014s ]
[ 2012-04-01T13:30:20+08:00 ] /www/read/author | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004292s ]
[ 2012-04-01T13:30:21+08:00 ] /www/read/author | INFO: Tag[ view_template ] --START--
[ 2012-04-01T13:30:21+08:00 ] /www/read/author | INFO: Run LocationTemplate Behavior [ RunTime:0.004061s ]
[ 2012-04-01T13:30:21+08:00 ] /www/read/author | INFO: Tag[ view_template ] --END-- [ RunTime:0.004329s ]
[ 2012-04-01T13:30:21+08:00 ] /www/read/author | INFO: Tag[ view_parse ] --START--
[ 2012-04-01T13:30:21+08:00 ] /www/read/author | INFO: Run ParseTemplate Behavior [ RunTime:0.101194s ]
[ 2012-04-01T13:30:21+08:00 ] /www/read/author | INFO: Tag[ view_parse ] --END-- [ RunTime:0.101451s ]
[ 2012-04-01T13:30:21+08:00 ] /www/read/author | INFO: Tag[ view_filter ] --START--
[ 2012-04-01T13:30:21+08:00 ] /www/read/author | INFO: Run ContentReplace Behavior [ RunTime:0.001593s ]
[ 2012-04-01T13:30:21+08:00 ] /www/read/author | INFO: Run TokenBuild Behavior [ RunTime:0.001643s ]
[ 2012-04-01T13:30:21+08:00 ] /www/read/author | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001126s ]
[ 2012-04-01T13:30:21+08:00 ] /www/read/author | INFO: Run ShowRuntime Behavior [ RunTime:0.001943s ]
[ 2012-04-01T13:30:21+08:00 ] /www/read/author | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006912s ]
[ 2012-04-01T13:30:21+08:00 ] /www/read/author | INFO: Tag[ view_end ] --START--
[ 2012-04-01T13:30:21+08:00 ] /www/read/author | INFO: Run ShowPageTrace Behavior [ RunTime:0.002201s ]
[ 2012-04-01T13:30:21+08:00 ] /www/read/author | INFO: Tag[ view_end ] --END-- [ RunTime:0.002415s ]
[ 2012-04-01T13:30:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-04-01T13:30:22+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.003246s ]
[ 2012-04-01T13:30:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.003722s ]
[ 2012-04-01T13:30:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-04-01T13:30:22+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002536s ]
[ 2012-04-01T13:30:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002779s ]
[ 2012-04-01T13:30:22+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.009454s ]
[ 2012-04-01T13:30:22+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = '22' )  [ RunTime:0.001539s ]
[ 2012-04-01T13:30:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-04-01T13:30:22+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.037486s ]
[ 2012-04-01T13:30:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.037734s ]
[ 2012-04-01T13:30:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-04-01T13:30:23+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:0.142324s ]
[ 2012-04-01T13:30:23+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --END-- [ RunTime:0.142577s ]
[ 2012-04-01T13:30:23+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --START--
[ 2012-04-01T13:30:23+08:00 ] /www/read/Author/novel_List | INFO: Run ContentReplace Behavior [ RunTime:0.002108s ]
[ 2012-04-01T13:30:23+08:00 ] /www/read/Author/novel_List | INFO: Run TokenBuild Behavior [ RunTime:0.001729s ]
[ 2012-04-01T13:30:23+08:00 ] /www/read/Author/novel_List | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001118s ]
[ 2012-04-01T13:30:23+08:00 ] /www/read/Author/novel_List | INFO: Run ShowRuntime Behavior [ RunTime:0.002023s ]
[ 2012-04-01T13:30:23+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007599s ]
[ 2012-04-01T13:30:23+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --START--
[ 2012-04-01T13:30:23+08:00 ] /www/read/Author/novel_List | INFO: Run ShowPageTrace Behavior [ RunTime:0.001932s ]
[ 2012-04-01T13:30:23+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --END-- [ RunTime:0.002146s ]
[ 2012-04-01T13:30:25+08:00 ] /www/read/Author/content_list?id=33 | INFO: Tag[ route_check ] --START--
[ 2012-04-01T13:30:25+08:00 ] /www/read/Author/content_list?id=33 | INFO: Run CheckRoute Behavior [ RunTime:0.003623s ]
[ 2012-04-01T13:30:25+08:00 ] /www/read/Author/content_list?id=33 | INFO: Tag[ route_check ] --END-- [ RunTime:0.003973s ]
[ 2012-04-01T13:30:25+08:00 ] /www/read/Author/content_list?id=33 | INFO: Tag[ app_begin ] --START--
[ 2012-04-01T13:30:25+08:00 ] /www/read/Author/content_list?id=33 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002161s ]
[ 2012-04-01T13:30:25+08:00 ] /www/read/Author/content_list?id=33 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002399s ]
[ 2012-04-01T13:30:25+08:00 ] /www/read/Author/content_list?id=33 | SQL: SHOW COLUMNS FROM `bookcontents` [ RunTime:0.024926s ]
[ 2012-04-01T13:30:25+08:00 ] /www/read/Author/content_list?id=33 | SQL: SELECT * FROM `bookcontents` WHERE ( `booksId` = '33' ) ORDER BY contentNum desc  [ RunTime:0.004259s ]
[ 2012-04-01T13:30:25+08:00 ] /www/read/Author/content_list?id=33 | INFO: Tag[ view_template ] --START--
[ 2012-04-01T13:30:25+08:00 ] /www/read/Author/content_list?id=33 | INFO: Run LocationTemplate Behavior [ RunTime:0.004014s ]
[ 2012-04-01T13:30:25+08:00 ] /www/read/Author/content_list?id=33 | INFO: Tag[ view_template ] --END-- [ RunTime:0.004272s ]
[ 2012-04-01T13:30:25+08:00 ] /www/read/Author/content_list?id=33 | INFO: Tag[ view_parse ] --START--
[ 2012-04-01T13:30:25+08:00 ] /www/read/Author/content_list?id=33 | INFO: Run ParseTemplate Behavior [ RunTime:0.039056s ]
[ 2012-04-01T13:30:25+08:00 ] /www/read/Author/content_list?id=33 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.039306s ]
[ 2012-04-01T13:30:25+08:00 ] /www/read/Author/content_list?id=33 | INFO: Tag[ view_filter ] --START--
[ 2012-04-01T13:30:25+08:00 ] /www/read/Author/content_list?id=33 | INFO: Run ContentReplace Behavior [ RunTime:0.001719s ]
[ 2012-04-01T13:30:25+08:00 ] /www/read/Author/content_list?id=33 | INFO: Run TokenBuild Behavior [ RunTime:0.001658s ]
[ 2012-04-01T13:30:25+08:00 ] /www/read/Author/content_list?id=33 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001119s ]
[ 2012-04-01T13:30:25+08:00 ] /www/read/Author/content_list?id=33 | INFO: Run ShowRuntime Behavior [ RunTime:0.002255s ]
[ 2012-04-01T13:30:25+08:00 ] /www/read/Author/content_list?id=33 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007375s ]
[ 2012-04-01T13:30:25+08:00 ] /www/read/Author/content_list?id=33 | INFO: Tag[ view_end ] --START--
[ 2012-04-01T13:30:25+08:00 ] /www/read/Author/content_list?id=33 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001961s ]
[ 2012-04-01T13:30:25+08:00 ] /www/read/Author/content_list?id=33 | INFO: Tag[ view_end ] --END-- [ RunTime:0.002168s ]
[ 2012-04-01T13:30:28+08:00 ] /www/read/Author/content_list/del/id/18 | INFO: Tag[ route_check ] --START--
[ 2012-04-01T13:30:28+08:00 ] /www/read/Author/content_list/del/id/18 | INFO: Run CheckRoute Behavior [ RunTime:0.003656s ]
[ 2012-04-01T13:30:28+08:00 ] /www/read/Author/content_list/del/id/18 | INFO: Tag[ route_check ] --END-- [ RunTime:0.004007s ]
[ 2012-04-01T13:30:28+08:00 ] /www/read/Author/content_list/del/id/18 | INFO: Tag[ app_begin ] --START--
[ 2012-04-01T13:30:28+08:00 ] /www/read/Author/content_list/del/id/18 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002577s ]
[ 2012-04-01T13:30:28+08:00 ] /www/read/Author/content_list/del/id/18 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002823s ]
[ 2012-04-01T13:30:28+08:00 ] /www/read/Author/content_list/del/id/18 | SQL: SHOW COLUMNS FROM `bookcontents` [ RunTime:0.008197s ]
[ 2012-04-01T13:30:29+08:00 ] /www/read/Author/content_list/del/id/18 | SQL: DELETE FROM `bookcontents` WHERE ( `id` = '18' ) [ RunTime:0.012485s ]
[ 2012-04-01T13:30:29+08:00 ] /www/read/Author/content_list/del/id/18 | INFO: Tag[ view_template ] --START--
[ 2012-04-01T13:30:29+08:00 ] /www/read/Author/content_list/del/id/18 | INFO: Run LocationTemplate Behavior [ RunTime:0.010114s ]
[ 2012-04-01T13:30:29+08:00 ] /www/read/Author/content_list/del/id/18 | INFO: Tag[ view_template ] --END-- [ RunTime:0.010354s ]
[ 2012-04-01T13:30:29+08:00 ] /www/read/Author/content_list/del/id/18 | INFO: Tag[ view_parse ] --START--
[ 2012-04-01T13:30:29+08:00 ] /www/read/Author/content_list/del/id/18 | INFO: Run ParseTemplate Behavior [ RunTime:0.075543s ]
[ 2012-04-01T13:30:29+08:00 ] /www/read/Author/content_list/del/id/18 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.075796s ]
[ 2012-04-01T13:30:29+08:00 ] /www/read/Author/content_list/del/id/18 | INFO: Tag[ view_filter ] --START--
[ 2012-04-01T13:30:29+08:00 ] /www/read/Author/content_list/del/id/18 | INFO: Run ContentReplace Behavior [ RunTime:0.001814s ]
[ 2012-04-01T13:30:29+08:00 ] /www/read/Author/content_list/del/id/18 | INFO: Run TokenBuild Behavior [ RunTime:0.001728s ]
[ 2012-04-01T13:30:29+08:00 ] /www/read/Author/content_list/del/id/18 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001138s ]
[ 2012-04-01T13:30:29+08:00 ] /www/read/Author/content_list/del/id/18 | INFO: Run ShowRuntime Behavior [ RunTime:0.001823s ]
[ 2012-04-01T13:30:29+08:00 ] /www/read/Author/content_list/del/id/18 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007144s ]
[ 2012-04-01T13:30:29+08:00 ] /www/read/Author/content_list/del/id/18 | INFO: Tag[ view_end ] --START--
[ 2012-04-01T13:30:29+08:00 ] /www/read/Author/content_list/del/id/18 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001907s ]
[ 2012-04-01T13:30:29+08:00 ] /www/read/Author/content_list/del/id/18 | INFO: Tag[ view_end ] --END-- [ RunTime:0.002109s ]
[ 2012-04-01T13:30:30+08:00 ] /www/read/Author/content_list?id=33 | INFO: Tag[ route_check ] --START--
[ 2012-04-01T13:30:30+08:00 ] /www/read/Author/content_list?id=33 | INFO: Run CheckRoute Behavior [ RunTime:0.003212s ]
[ 2012-04-01T13:30:30+08:00 ] /www/read/Author/content_list?id=33 | INFO: Tag[ route_check ] --END-- [ RunTime:0.003548s ]
[ 2012-04-01T13:30:30+08:00 ] /www/read/Author/content_list?id=33 | INFO: Tag[ app_begin ] --START--
[ 2012-04-01T13:30:30+08:00 ] /www/read/Author/content_list?id=33 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002452s ]
[ 2012-04-01T13:30:30+08:00 ] /www/read/Author/content_list?id=33 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002712s ]
[ 2012-04-01T13:30:30+08:00 ] /www/read/Author/content_list?id=33 | SQL: SHOW COLUMNS FROM `bookcontents` [ RunTime:0.007623s ]
[ 2012-04-01T13:30:30+08:00 ] /www/read/Author/content_list?id=33 | SQL: SELECT * FROM `bookcontents` WHERE ( `booksId` = '33' ) ORDER BY contentNum desc  [ RunTime:0.003765s ]
[ 2012-04-01T13:30:30+08:00 ] /www/read/Author/content_list?id=33 | INFO: Tag[ view_template ] --START--
[ 2012-04-01T13:30:30+08:00 ] /www/read/Author/content_list?id=33 | INFO: Run LocationTemplate Behavior [ RunTime:0.001935s ]
[ 2012-04-01T13:30:30+08:00 ] /www/read/Author/content_list?id=33 | INFO: Tag[ view_template ] --END-- [ RunTime:0.002212s ]
[ 2012-04-01T13:30:30+08:00 ] /www/read/Author/content_list?id=33 | INFO: Tag[ view_parse ] --START--
[ 2012-04-01T13:30:30+08:00 ] /www/read/Author/content_list?id=33 | INFO: Run ParseTemplate Behavior [ RunTime:0.038579s ]
[ 2012-04-01T13:30:30+08:00 ] /www/read/Author/content_list?id=33 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.038842s ]
[ 2012-04-01T13:30:30+08:00 ] /www/read/Author/content_list?id=33 | INFO: Tag[ view_filter ] --START--
[ 2012-04-01T13:30:30+08:00 ] /www/read/Author/content_list?id=33 | INFO: Run ContentReplace Behavior [ RunTime:0.001774s ]
[ 2012-04-01T13:30:30+08:00 ] /www/read/Author/content_list?id=33 | INFO: Run TokenBuild Behavior [ RunTime:0.001772s ]
[ 2012-04-01T13:30:30+08:00 ] /www/read/Author/content_list?id=33 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003345s ]
[ 2012-04-01T13:30:30+08:00 ] /www/read/Author/content_list?id=33 | INFO: Run ShowRuntime Behavior [ RunTime:0.002349s ]
[ 2012-04-01T13:30:30+08:00 ] /www/read/Author/content_list?id=33 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.009896s ]
[ 2012-04-01T13:30:30+08:00 ] /www/read/Author/content_list?id=33 | INFO: Tag[ view_end ] --START--
[ 2012-04-01T13:30:30+08:00 ] /www/read/Author/content_list?id=33 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001980s ]
[ 2012-04-01T13:30:30+08:00 ] /www/read/Author/content_list?id=33 | INFO: Tag[ view_end ] --END-- [ RunTime:0.002184s ]
[ 2012-04-01T13:30:31+08:00 ] /www/read/Author/content_list/del/id/17 | INFO: Tag[ route_check ] --START--
[ 2012-04-01T13:30:31+08:00 ] /www/read/Author/content_list/del/id/17 | INFO: Run CheckRoute Behavior [ RunTime:0.003322s ]
[ 2012-04-01T13:30:31+08:00 ] /www/read/Author/content_list/del/id/17 | INFO: Tag[ route_check ] --END-- [ RunTime:0.003669s ]
