[ 2012-03-21T13:33:26+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-21T13:35:13+08:00 ] /www/read/admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.001510s ]
[ 2012-03-21T13:35:13+08:00 ] /www/read/admin/login | INFO: Tag[ app_begin ] --START--
[ 2012-03-21T13:35:13+08:00 ] /www/read/admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000890s ]
[ 2012-03-21T13:35:13+08:00 ] /www/read/admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000986s ]
[ 2012-03-21T13:35:13+08:00 ] /www/read/admin/login | NOTIC: [8] Undefined index:  userName functions.php 第 441 行.
[ 2012-03-21T13:35:13+08:00 ] /www/read/admin/login | NOTIC: [8] Undefined index:  logout functions.php 第 441 行.
[ 2012-03-21T13:35:13+08:00 ] /www/read/admin/login | INFO: Tag[ view_template ] --START--
[ 2012-03-21T13:35:13+08:00 ] /www/read/admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.003791s ]
[ 2012-03-21T13:35:13+08:00 ] /www/read/admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.003897s ]
[ 2012-03-21T13:35:13+08:00 ] /www/read/admin/login | INFO: Tag[ view_parse ] --START--
[ 2012-03-21T13:35:13+08:00 ] /www/read/admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.042853s ]
[ 2012-03-21T13:35:13+08:00 ] /www/read/admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.042960s ]
[ 2012-03-21T13:35:13+08:00 ] /www/read/admin/login | INFO: Tag[ view_filter ] --START--
[ 2012-03-21T13:35:13+08:00 ] /www/read/admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.001559s ]
[ 2012-03-21T13:35:13+08:00 ] /www/read/admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.001823s ]
[ 2012-03-21T13:35:13+08:00 ] /www/read/admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001507s ]
[ 2012-03-21T13:35:13+08:00 ] /www/read/admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.001675s ]
[ 2012-03-21T13:35:13+08:00 ] /www/read/admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006831s ]
[ 2012-03-21T13:35:13+08:00 ] /www/read/admin/login | INFO: Tag[ view_end ] --START--
[ 2012-03-21T13:35:13+08:00 ] /www/read/admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.005236s ]
[ 2012-03-21T13:35:13+08:00 ] /www/read/admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.005399s ]
[ 2012-03-21T13:37:03+08:00 ] /www/read/admin/login | INFO: Tag[ route_check ] --START--
[ 2012-03-21T13:37:03+08:00 ] /www/read/admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.002862s ]
[ 2012-03-21T13:37:03+08:00 ] /www/read/admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.003011s ]
[ 2012-03-21T13:37:03+08:00 ] /www/read/admin/login | INFO: Tag[ app_begin ] --START--
[ 2012-03-21T13:37:03+08:00 ] /www/read/admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001788s ]
[ 2012-03-21T13:37:03+08:00 ] /www/read/admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001894s ]
[ 2012-03-21T13:37:03+08:00 ] /www/read/admin/login | NOTIC: [8] Undefined index:  userName functions.php 第 441 行.
[ 2012-03-21T13:37:03+08:00 ] /www/read/admin/login | NOTIC: [8] Undefined index:  logout functions.php 第 441 行.
[ 2012-03-21T13:37:03+08:00 ] /www/read/admin/login | INFO: Tag[ view_template ] --START--
[ 2012-03-21T13:37:03+08:00 ] /www/read/admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.002528s ]
[ 2012-03-21T13:37:03+08:00 ] /www/read/admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.002625s ]
[ 2012-03-21T13:37:03+08:00 ] /www/read/admin/login | INFO: Tag[ view_parse ] --START--
[ 2012-03-21T13:37:03+08:00 ] /www/read/admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.016568s ]
[ 2012-03-21T13:37:03+08:00 ] /www/read/admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.017068s ]
[ 2012-03-21T13:37:03+08:00 ] /www/read/admin/login | INFO: Tag[ view_filter ] --START--
[ 2012-03-21T13:37:03+08:00 ] /www/read/admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.001603s ]
[ 2012-03-21T13:37:03+08:00 ] /www/read/admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.001683s ]
[ 2012-03-21T13:37:03+08:00 ] /www/read/admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001359s ]
[ 2012-03-21T13:37:03+08:00 ] /www/read/admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.001672s ]
[ 2012-03-21T13:37:03+08:00 ] /www/read/admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006597s ]
[ 2012-03-21T13:37:03+08:00 ] /www/read/admin/login | INFO: Tag[ view_end ] --START--
[ 2012-03-21T13:37:03+08:00 ] /www/read/admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.005159s ]
[ 2012-03-21T13:37:03+08:00 ] /www/read/admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.005286s ]
[ 2012-03-21T13:37:57+08:00 ] /www/read/admin/login | INFO: Tag[ route_check ] --START--
[ 2012-03-21T13:37:57+08:00 ] /www/read/admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.002751s ]
[ 2012-03-21T13:37:57+08:00 ] /www/read/admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.002898s ]
[ 2012-03-21T13:37:57+08:00 ] /www/read/admin/login | INFO: Tag[ app_begin ] --START--
[ 2012-03-21T13:37:57+08:00 ] /www/read/admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001746s ]
[ 2012-03-21T13:37:57+08:00 ] /www/read/admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001855s ]
[ 2012-03-21T13:37:57+08:00 ] /www/read/admin/login | NOTIC: [8] Undefined index:  userName functions.php 第 441 行.
[ 2012-03-21T13:37:57+08:00 ] /www/read/admin/login | NOTIC: [8] Undefined index:  logout functions.php 第 441 行.
[ 2012-03-21T13:37:57+08:00 ] /www/read/admin/login | INFO: Tag[ view_template ] --START--
[ 2012-03-21T13:37:57+08:00 ] /www/read/admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.002786s ]
[ 2012-03-21T13:37:57+08:00 ] /www/read/admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.002883s ]
[ 2012-03-21T13:37:57+08:00 ] /www/read/admin/login | INFO: Tag[ view_parse ] --START--
[ 2012-03-21T13:37:57+08:00 ] /www/read/admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.016413s ]
[ 2012-03-21T13:37:57+08:00 ] /www/read/admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.016521s ]
[ 2012-03-21T13:37:57+08:00 ] /www/read/admin/login | INFO: Tag[ view_filter ] --START--
[ 2012-03-21T13:37:57+08:00 ] /www/read/admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.001547s ]
[ 2012-03-21T13:37:57+08:00 ] /www/read/admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.001613s ]
[ 2012-03-21T13:37:57+08:00 ] /www/read/admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001362s ]
[ 2012-03-21T13:37:57+08:00 ] /www/read/admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.001786s ]
[ 2012-03-21T13:37:57+08:00 ] /www/read/admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006590s ]
[ 2012-03-21T13:37:57+08:00 ] /www/read/admin/login | INFO: Tag[ view_end ] --START--
[ 2012-03-21T13:37:57+08:00 ] /www/read/admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.004969s ]
[ 2012-03-21T13:37:57+08:00 ] /www/read/admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.005113s ]
[ 2012-03-21T13:38:02+08:00 ] /www/read/admin/login | INFO: Tag[ route_check ] --START--
[ 2012-03-21T13:38:02+08:00 ] /www/read/admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.001359s ]
[ 2012-03-21T13:38:02+08:00 ] /www/read/admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.001507s ]
[ 2012-03-21T13:38:02+08:00 ] /www/read/admin/login | INFO: Tag[ app_begin ] --START--
[ 2012-03-21T13:38:02+08:00 ] /www/read/admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000969s ]
[ 2012-03-21T13:38:02+08:00 ] /www/read/admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001071s ]
[ 2012-03-21T13:38:02+08:00 ] /www/read/admin/login | NOTIC: [8] Undefined index:  userName functions.php 第 441 行.
[ 2012-03-21T13:38:02+08:00 ] /www/read/admin/login | NOTIC: [8] Undefined index:  logout functions.php 第 441 行.
[ 2012-03-21T13:38:02+08:00 ] /www/read/admin/login | INFO: Tag[ view_template ] --START--
[ 2012-03-21T13:38:02+08:00 ] /www/read/admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000716s ]
[ 2012-03-21T13:38:02+08:00 ] /www/read/admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.000801s ]
[ 2012-03-21T13:38:02+08:00 ] /www/read/admin/login | INFO: Tag[ view_parse ] --START--
[ 2012-03-21T13:38:02+08:00 ] /www/read/admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.011845s ]
[ 2012-03-21T13:38:02+08:00 ] /www/read/admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.011953s ]
[ 2012-03-21T13:38:02+08:00 ] /www/read/admin/login | INFO: Tag[ view_filter ] --START--
[ 2012-03-21T13:38:02+08:00 ] /www/read/admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.000699s ]
[ 2012-03-21T13:38:02+08:00 ] /www/read/admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.000733s ]
[ 2012-03-21T13:38:02+08:00 ] /www/read/admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000565s ]
[ 2012-03-21T13:38:02+08:00 ] /www/read/admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000772s ]
[ 2012-03-21T13:38:02+08:00 ] /www/read/admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003022s ]
[ 2012-03-21T13:38:02+08:00 ] /www/read/admin/login | INFO: Tag[ view_end ] --START--
[ 2012-03-21T13:38:02+08:00 ] /www/read/admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.004078s ]
[ 2012-03-21T13:38:02+08:00 ] /www/read/admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.004791s ]
[ 2012-03-21T13:38:52+08:00 ] /www/read/admin/login | INFO: Tag[ route_check ] --START--
[ 2012-03-21T13:38:52+08:00 ] /www/read/admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.002147s ]
[ 2012-03-21T13:38:52+08:00 ] /www/read/admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.002331s ]
[ 2012-03-21T13:38:52+08:00 ] /www/read/admin/login | INFO: Tag[ app_begin ] --START--
[ 2012-03-21T13:38:52+08:00 ] /www/read/admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001687s ]
[ 2012-03-21T13:38:52+08:00 ] /www/read/admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001785s ]
[ 2012-03-21T13:38:52+08:00 ] /www/read/admin/login | NOTIC: [8] Undefined index:  userName functions.php 第 441 行.
[ 2012-03-21T13:38:52+08:00 ] /www/read/admin/login | NOTIC: [8] Undefined index:  logout functions.php 第 441 行.
[ 2012-03-21T13:38:52+08:00 ] /www/read/admin/login | INFO: Tag[ view_template ] --START--
[ 2012-03-21T13:38:52+08:00 ] /www/read/admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.003032s ]
[ 2012-03-21T13:38:52+08:00 ] /www/read/admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.003139s ]
[ 2012-03-21T13:38:52+08:00 ] /www/read/admin/login | INFO: Tag[ view_parse ] --START--
[ 2012-03-21T13:38:52+08:00 ] /www/read/admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.021718s ]
[ 2012-03-21T13:38:52+08:00 ] /www/read/admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.021831s ]
[ 2012-03-21T13:38:52+08:00 ] /www/read/admin/login | INFO: Tag[ view_filter ] --START--
[ 2012-03-21T13:38:52+08:00 ] /www/read/admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.001712s ]
[ 2012-03-21T13:38:52+08:00 ] /www/read/admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.001635s ]
[ 2012-03-21T13:38:52+08:00 ] /www/read/admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001376s ]
[ 2012-03-21T13:38:52+08:00 ] /www/read/admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.001675s ]
[ 2012-03-21T13:38:52+08:00 ] /www/read/admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006671s ]
[ 2012-03-21T13:38:52+08:00 ] /www/read/admin/login | INFO: Tag[ view_end ] --START--
[ 2012-03-21T13:38:52+08:00 ] /www/read/admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.005215s ]
[ 2012-03-21T13:38:52+08:00 ] /www/read/admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.005349s ]
[ 2012-03-21T13:38:58+08:00 ] /www/read/Admin/check | INFO: Tag[ route_check ] --START--
[ 2012-03-21T13:38:58+08:00 ] /www/read/Admin/check | INFO: Run CheckRoute Behavior [ RunTime:0.001268s ]
[ 2012-03-21T13:38:58+08:00 ] /www/read/Admin/check | INFO: Tag[ route_check ] --END-- [ RunTime:0.001410s ]
[ 2012-03-21T13:38:58+08:00 ] /www/read/Admin/check | INFO: Tag[ app_begin ] --START--
[ 2012-03-21T13:38:58+08:00 ] /www/read/Admin/check | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000988s ]
[ 2012-03-21T13:38:58+08:00 ] /www/read/Admin/check | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001091s ]
[ 2012-03-21T13:38:58+08:00 ] /www/read/Admin/check | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.005309s ]
[ 2012-03-21T13:38:58+08:00 ] /www/read/Admin/check | SQL: SELECT * FROM `user` WHERE ( `userName` = 'admin' ) AND ( `userPass` = 'admin' ) AND ( `state` = 1 ) AND ( `userType` = 2 )  [ RunTime:0.000947s ]
[ 2012-03-21T13:38:58+08:00 ] /www/read/admin | INFO: Tag[ route_check ] --START--
[ 2012-03-21T13:38:58+08:00 ] /www/read/admin | INFO: Run CheckRoute Behavior [ RunTime:0.001293s ]
[ 2012-03-21T13:38:58+08:00 ] /www/read/admin | INFO: Tag[ route_check ] --END-- [ RunTime:0.001436s ]
[ 2012-03-21T13:38:58+08:00 ] /www/read/admin | INFO: Tag[ app_begin ] --START--
[ 2012-03-21T13:38:58+08:00 ] /www/read/admin | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000889s ]
[ 2012-03-21T13:38:58+08:00 ] /www/read/admin | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001010s ]
[ 2012-03-21T13:38:58+08:00 ] /www/read/admin | INFO: Tag[ view_template ] --START--
[ 2012-03-21T13:38:58+08:00 ] /www/read/admin | INFO: Run LocationTemplate Behavior [ RunTime:0.001961s ]
[ 2012-03-21T13:38:58+08:00 ] /www/read/admin | INFO: Tag[ view_template ] --END-- [ RunTime:0.002079s ]
[ 2012-03-21T13:38:58+08:00 ] /www/read/admin | INFO: Tag[ view_parse ] --START--
[ 2012-03-21T13:38:58+08:00 ] /www/read/admin | INFO: Run ParseTemplate Behavior [ RunTime:0.014597s ]
[ 2012-03-21T13:38:58+08:00 ] /www/read/admin | INFO: Tag[ view_parse ] --END-- [ RunTime:0.014706s ]
[ 2012-03-21T13:38:58+08:00 ] /www/read/admin | INFO: Tag[ view_filter ] --START--
[ 2012-03-21T13:38:58+08:00 ] /www/read/admin | INFO: Run ContentReplace Behavior [ RunTime:0.000653s ]
[ 2012-03-21T13:38:58+08:00 ] /www/read/admin | INFO: Run TokenBuild Behavior [ RunTime:0.000676s ]
[ 2012-03-21T13:38:58+08:00 ] /www/read/admin | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000915s ]
[ 2012-03-21T13:38:58+08:00 ] /www/read/admin | INFO: Run ShowRuntime Behavior [ RunTime:0.000842s ]
[ 2012-03-21T13:38:58+08:00 ] /www/read/admin | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003363s ]
[ 2012-03-21T13:38:58+08:00 ] /www/read/admin | INFO: Tag[ view_end ] --START--
[ 2012-03-21T13:38:58+08:00 ] /www/read/admin | INFO: Run ShowPageTrace Behavior [ RunTime:0.004652s ]
[ 2012-03-21T13:38:58+08:00 ] /www/read/admin | INFO: Tag[ view_end ] --END-- [ RunTime:0.004772s ]
[ 2012-03-21T13:39:00+08:00 ] /www/read/Admin/user | INFO: Tag[ route_check ] --START--
[ 2012-03-21T13:39:00+08:00 ] /www/read/Admin/user | INFO: Run CheckRoute Behavior [ RunTime:0.001535s ]
[ 2012-03-21T13:39:00+08:00 ] /www/read/Admin/user | INFO: Tag[ route_check ] --END-- [ RunTime:0.001685s ]
[ 2012-03-21T13:39:00+08:00 ] /www/read/Admin/user | INFO: Tag[ app_begin ] --START--
[ 2012-03-21T13:39:00+08:00 ] /www/read/Admin/user | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000957s ]
[ 2012-03-21T13:39:00+08:00 ] /www/read/Admin/user | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001060s ]
[ 2012-03-21T13:39:00+08:00 ] /www/read/Admin/user | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.003278s ]
[ 2012-03-21T13:39:00+08:00 ] /www/read/Admin/user | SQL: SELECT * FROM `user`  [ RunTime:0.001143s ]
[ 2012-03-21T13:39:00+08:00 ] /www/read/Admin/user | INFO: Tag[ view_template ] --START--
[ 2012-03-21T13:39:00+08:00 ] /www/read/Admin/user | INFO: Run LocationTemplate Behavior [ RunTime:0.001800s ]
[ 2012-03-21T13:39:00+08:00 ] /www/read/Admin/user | INFO: Tag[ view_template ] --END-- [ RunTime:0.001898s ]
[ 2012-03-21T13:39:00+08:00 ] /www/read/Admin/user | INFO: Tag[ view_parse ] --START--
[ 2012-03-21T13:39:00+08:00 ] /www/read/Admin/user | INFO: Run ParseTemplate Behavior [ RunTime:0.018080s ]
[ 2012-03-21T13:39:00+08:00 ] /www/read/Admin/user | INFO: Tag[ view_parse ] --END-- [ RunTime:0.018187s ]
[ 2012-03-21T13:39:00+08:00 ] /www/read/Admin/user | INFO: Tag[ view_filter ] --START--
[ 2012-03-21T13:39:00+08:00 ] /www/read/Admin/user | INFO: Run ContentReplace Behavior [ RunTime:0.000736s ]
[ 2012-03-21T13:39:00+08:00 ] /www/read/Admin/user | INFO: Run TokenBuild Behavior [ RunTime:0.000769s ]
[ 2012-03-21T13:39:00+08:00 ] /www/read/Admin/user | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000565s ]
[ 2012-03-21T13:39:00+08:00 ] /www/read/Admin/user | INFO: Run ShowRuntime Behavior [ RunTime:0.000776s ]
[ 2012-03-21T13:39:00+08:00 ] /www/read/Admin/user | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003112s ]
[ 2012-03-21T13:39:00+08:00 ] /www/read/Admin/user | INFO: Tag[ view_end ] --START--
[ 2012-03-21T13:39:00+08:00 ] /www/read/Admin/user | INFO: Run ShowPageTrace Behavior [ RunTime:0.004012s ]
[ 2012-03-21T13:39:00+08:00 ] /www/read/Admin/user | INFO: Tag[ view_end ] --END-- [ RunTime:0.004262s ]
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/logout | INFO: Tag[ route_check ] --START--
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/logout | INFO: Run CheckRoute Behavior [ RunTime:0.002100s ]
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/logout | INFO: Tag[ route_check ] --END-- [ RunTime:0.002243s ]
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/logout | INFO: Tag[ app_begin ] --START--
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/logout | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001691s ]
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/logout | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001791s ]
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/login | INFO: Tag[ route_check ] --START--
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.001284s ]
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.001435s ]
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/login | INFO: Tag[ app_begin ] --START--
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000894s ]
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000992s ]
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/login | NOTIC: [8] Undefined index:  userName functions.php 第 441 行.
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/login | NOTIC: [8] Undefined index:  logout functions.php 第 441 行.
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/login | INFO: Tag[ view_template ] --START--
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.002541s ]
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.002638s ]
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/login | INFO: Tag[ view_parse ] --START--
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.015871s ]
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.015978s ]
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/login | INFO: Tag[ view_filter ] --START--
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.001535s ]
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.001638s ]
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001636s ]
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.001650s ]
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006777s ]
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/login | INFO: Tag[ view_end ] --START--
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.004870s ]
[ 2012-03-21T13:41:16+08:00 ] /www/read/Admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.005029s ]
[ 2012-03-21T13:43:33+08:00 ] /www/read/Admin/login | INFO: Tag[ route_check ] --START--
