[ 2012-03-20T07:26:10+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-20T07:26:32+08:00 ] /www/read/index | INFO: Tag[ view_filter ] --START--
[ 2012-03-20T07:26:32+08:00 ] /www/read/index | INFO: Run ContentReplace Behavior [ RunTime:0.000706s ]
[ 2012-03-20T07:26:32+08:00 ] /www/read/index | INFO: Run TokenBuild Behavior [ RunTime:0.000703s ]
[ 2012-03-20T07:26:32+08:00 ] /www/read/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000496s ]
[ 2012-03-20T07:26:32+08:00 ] /www/read/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000747s ]
[ 2012-03-20T07:26:32+08:00 ] /www/read/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002908s ]
[ 2012-03-20T07:26:32+08:00 ] /www/read/index | INFO: Tag[ view_end ] --START--
[ 2012-03-20T07:26:32+08:00 ] /www/read/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.003837s ]
[ 2012-03-20T07:26:32+08:00 ] /www/read/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.003959s ]
[ 2012-03-20T07:26:56+08:00 ] /www/read/logout | INFO: Tag[ route_check ] --START--
[ 2012-03-20T07:26:56+08:00 ] /www/read/logout | INFO: Run CheckRoute Behavior [ RunTime:0.001306s ]
[ 2012-03-20T07:26:56+08:00 ] /www/read/logout | INFO: Tag[ route_check ] --END-- [ RunTime:0.001452s ]
[ 2012-03-20T07:26:56+08:00 ] /www/read/logout | INFO: Tag[ app_begin ] --START--
[ 2012-03-20T07:26:56+08:00 ] /www/read/logout | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000879s ]
[ 2012-03-20T07:26:56+08:00 ] /www/read/logout | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000982s ]
[ 2012-03-20T07:26:56+08:00 ] /www/read/login | INFO: Tag[ route_check ] --START--
[ 2012-03-20T07:26:56+08:00 ] /www/read/login | INFO: Run CheckRoute Behavior [ RunTime:0.001260s ]
[ 2012-03-20T07:26:56+08:00 ] /www/read/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.001412s ]
[ 2012-03-20T07:26:56+08:00 ] /www/read/login | INFO: Tag[ app_begin ] --START--
[ 2012-03-20T07:26:56+08:00 ] /www/read/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000875s ]
[ 2012-03-20T07:26:56+08:00 ] /www/read/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000976s ]
[ 2012-03-20T07:26:56+08:00 ] /www/read/login | NOTIC: [8] Undefined index:  userName functions.php 第 441 行.
[ 2012-03-20T07:26:56+08:00 ] /www/read/login | NOTIC: [8] Undefined index:  logout functions.php 第 441 行.
[ 2012-03-20T07:26:56+08:00 ] /www/read/login | INFO: Tag[ view_template ] --START--
[ 2012-03-20T07:26:56+08:00 ] /www/read/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000708s ]
[ 2012-03-20T07:26:56+08:00 ] /www/read/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.000798s ]
[ 2012-03-20T07:26:56+08:00 ] /www/read/login | INFO: Tag[ view_parse ] --START--
[ 2012-03-20T07:26:56+08:00 ] /www/read/login | INFO: Run ParseTemplate Behavior [ RunTime:0.011729s ]
[ 2012-03-20T07:26:56+08:00 ] /www/read/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.011840s ]
[ 2012-03-20T07:26:56+08:00 ] /www/read/login | INFO: Tag[ view_filter ] --START--
[ 2012-03-20T07:26:56+08:00 ] /www/read/login | INFO: Run ContentReplace Behavior [ RunTime:0.000804s ]
[ 2012-03-20T07:26:56+08:00 ] /www/read/login | INFO: Run TokenBuild Behavior [ RunTime:0.000854s ]
[ 2012-03-20T07:26:56+08:00 ] /www/read/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000523s ]
[ 2012-03-20T07:26:56+08:00 ] /www/read/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000771s ]
[ 2012-03-20T07:26:56+08:00 ] /www/read/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003230s ]
[ 2012-03-20T07:26:56+08:00 ] /www/read/login | INFO: Tag[ view_end ] --START--
[ 2012-03-20T07:26:56+08:00 ] /www/read/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.004505s ]
[ 2012-03-20T07:26:56+08:00 ] /www/read/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.004627s ]
[ 2012-03-20T07:26:59+08:00 ] /www/read/admin | INFO: Tag[ route_check ] --START--
[ 2012-03-20T07:26:59+08:00 ] /www/read/admin | INFO: Run CheckRoute Behavior [ RunTime:0.001494s ]
[ 2012-03-20T07:26:59+08:00 ] /www/read/admin | INFO: Tag[ route_check ] --END-- [ RunTime:0.001699s ]
[ 2012-03-20T07:26:59+08:00 ] /www/read/admin | INFO: Tag[ app_begin ] --START--
[ 2012-03-20T07:26:59+08:00 ] /www/read/admin | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000905s ]
[ 2012-03-20T07:26:59+08:00 ] /www/read/admin | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001059s ]
[ 2012-03-20T07:26:59+08:00 ] /www/read/login | INFO: Tag[ route_check ] --START--
[ 2012-03-20T07:26:59+08:00 ] /www/read/login | INFO: Run CheckRoute Behavior [ RunTime:0.001266s ]
[ 2012-03-20T07:26:59+08:00 ] /www/read/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.001411s ]
[ 2012-03-20T07:26:59+08:00 ] /www/read/login | INFO: Tag[ app_begin ] --START--
[ 2012-03-20T07:26:59+08:00 ] /www/read/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001363s ]
[ 2012-03-20T07:26:59+08:00 ] /www/read/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001471s ]
[ 2012-03-20T07:26:59+08:00 ] /www/read/login | NOTIC: [8] Undefined index:  userName functions.php 第 441 行.
[ 2012-03-20T07:26:59+08:00 ] /www/read/login | NOTIC: [8] Undefined index:  logout functions.php 第 441 行.
[ 2012-03-20T07:26:59+08:00 ] /www/read/login | INFO: Tag[ view_template ] --START--
[ 2012-03-20T07:26:59+08:00 ] /www/read/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000926s ]
[ 2012-03-20T07:26:59+08:00 ] /www/read/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.001019s ]
[ 2012-03-20T07:26:59+08:00 ] /www/read/login | INFO: Tag[ view_parse ] --START--
[ 2012-03-20T07:26:59+08:00 ] /www/read/login | INFO: Run ParseTemplate Behavior [ RunTime:0.011403s ]
[ 2012-03-20T07:26:59+08:00 ] /www/read/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.011514s ]
[ 2012-03-20T07:26:59+08:00 ] /www/read/login | INFO: Tag[ view_filter ] --START--
[ 2012-03-20T07:26:59+08:00 ] /www/read/login | INFO: Run ContentReplace Behavior [ RunTime:0.000679s ]
[ 2012-03-20T07:26:59+08:00 ] /www/read/login | INFO: Run TokenBuild Behavior [ RunTime:0.000706s ]
[ 2012-03-20T07:26:59+08:00 ] /www/read/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000737s ]
[ 2012-03-20T07:26:59+08:00 ] /www/read/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000798s ]
[ 2012-03-20T07:26:59+08:00 ] /www/read/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003188s ]
[ 2012-03-20T07:26:59+08:00 ] /www/read/login | INFO: Tag[ view_end ] --START--
[ 2012-03-20T07:26:59+08:00 ] /www/read/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.003678s ]
[ 2012-03-20T07:26:59+08:00 ] /www/read/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.003819s ]
[ 2012-03-20T07:28:01+08:00 ] /www/read/admin | INFO: Tag[ route_check ] --START--
[ 2012-03-20T07:28:01+08:00 ] /www/read/admin | INFO: Run CheckRoute Behavior [ RunTime:0.002151s ]
[ 2012-03-20T07:28:01+08:00 ] /www/read/admin | INFO: Tag[ route_check ] --END-- [ RunTime:0.002299s ]
[ 2012-03-20T07:28:01+08:00 ] /www/read/admin | INFO: Tag[ app_begin ] --START--
[ 2012-03-20T07:28:01+08:00 ] /www/read/admin | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001690s ]
[ 2012-03-20T07:28:01+08:00 ] /www/read/admin | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001797s ]
[ 2012-03-20T07:28:01+08:00 ] /www/read/__URL__/login | ERR: (ThinkException) 无法加载模块_Url__
[ 2012-03-20T07:28:06+08:00 ] /www/read/__URL__/login | ERR: (ThinkException) 无法加载模块_Url__
[ 2012-03-20T07:28:06+08:00 ] /www/read/__URL__/login | ERR: (ThinkException) 无法加载模块_Url__
[ 2012-03-20T07:28:24+08:00 ] /www/read/login | INFO: Tag[ route_check ] --START--
[ 2012-03-20T07:28:24+08:00 ] /www/read/login | INFO: Run CheckRoute Behavior [ RunTime:0.002127s ]
[ 2012-03-20T07:28:24+08:00 ] /www/read/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.002281s ]
[ 2012-03-20T07:28:24+08:00 ] /www/read/login | INFO: Tag[ app_begin ] --START--
[ 2012-03-20T07:28:24+08:00 ] /www/read/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001668s ]
[ 2012-03-20T07:28:24+08:00 ] /www/read/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001774s ]
[ 2012-03-20T07:28:24+08:00 ] /www/read/login | NOTIC: [8] Undefined index:  userName functions.php 第 441 行.
[ 2012-03-20T07:28:24+08:00 ] /www/read/login | NOTIC: [8] Undefined index:  logout functions.php 第 441 行.
[ 2012-03-20T07:28:24+08:00 ] /www/read/login | INFO: Tag[ view_template ] --START--
[ 2012-03-20T07:28:24+08:00 ] /www/read/login | INFO: Run LocationTemplate Behavior [ RunTime:0.002506s ]
[ 2012-03-20T07:28:24+08:00 ] /www/read/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.002607s ]
[ 2012-03-20T07:28:24+08:00 ] /www/read/login | INFO: Tag[ view_parse ] --START--
[ 2012-03-20T07:28:24+08:00 ] /www/read/login | INFO: Run ParseTemplate Behavior [ RunTime:0.024871s ]
[ 2012-03-20T07:28:24+08:00 ] /www/read/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.024979s ]
[ 2012-03-20T07:28:24+08:00 ] /www/read/login | INFO: Tag[ view_filter ] --START--
[ 2012-03-20T07:28:24+08:00 ] /www/read/login | INFO: Run ContentReplace Behavior [ RunTime:0.001544s ]
[ 2012-03-20T07:28:24+08:00 ] /www/read/login | INFO: Run TokenBuild Behavior [ RunTime:0.001809s ]
[ 2012-03-20T07:28:24+08:00 ] /www/read/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001363s ]
[ 2012-03-20T07:28:24+08:00 ] /www/read/login | INFO: Run ShowRuntime Behavior [ RunTime:0.001652s ]
[ 2012-03-20T07:28:24+08:00 ] /www/read/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006643s ]
[ 2012-03-20T07:28:24+08:00 ] /www/read/login | INFO: Tag[ view_end ] --START--
[ 2012-03-20T07:28:24+08:00 ] /www/read/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.004987s ]
[ 2012-03-20T07:28:24+08:00 ] /www/read/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.005103s ]
[ 2012-03-20T07:28:28+08:00 ] /www/read/admin | INFO: Tag[ route_check ] --START--
[ 2012-03-20T07:28:28+08:00 ] /www/read/admin | INFO: Run CheckRoute Behavior [ RunTime:0.001282s ]
[ 2012-03-20T07:28:28+08:00 ] /www/read/admin | INFO: Tag[ route_check ] --END-- [ RunTime:0.001423s ]
[ 2012-03-20T07:28:28+08:00 ] /www/read/admin | INFO: Tag[ app_begin ] --START--
[ 2012-03-20T07:28:28+08:00 ] /www/read/admin | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000870s ]
[ 2012-03-20T07:28:28+08:00 ] /www/read/admin | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000978s ]
[ 2012-03-20T07:28:28+08:00 ] /www/read/__URL__/login | ERR: (ThinkException) 无法加载模块_Url__
[ 2012-03-20T07:29:01+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-20T07:29:01+08:00 ] /www/read/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000907s ]
[ 2012-03-20T07:29:01+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001064s ]
[ 2012-03-20T07:29:01+08:00 ] /www/read/login | INFO: Tag[ route_check ] --START--
[ 2012-03-20T07:29:01+08:00 ] /www/read/login | INFO: Run CheckRoute Behavior [ RunTime:0.001891s ]
[ 2012-03-20T07:29:01+08:00 ] /www/read/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.002040s ]
[ 2012-03-20T07:29:01+08:00 ] /www/read/login | INFO: Tag[ app_begin ] --START--
[ 2012-03-20T07:29:01+08:00 ] /www/read/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000884s ]
[ 2012-03-20T07:29:01+08:00 ] /www/read/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000984s ]
[ 2012-03-20T07:29:01+08:00 ] /www/read/login | NOTIC: [8] Undefined index:  userName functions.php 第 441 行.
[ 2012-03-20T07:29:01+08:00 ] /www/read/login | NOTIC: [8] Undefined index:  logout functions.php 第 441 行.
[ 2012-03-20T07:29:01+08:00 ] /www/read/login | INFO: Tag[ view_template ] --START--
[ 2012-03-20T07:29:01+08:00 ] /www/read/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000715s ]
[ 2012-03-20T07:29:01+08:00 ] /www/read/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.000802s ]
[ 2012-03-20T07:29:01+08:00 ] /www/read/login | INFO: Tag[ view_parse ] --START--
[ 2012-03-20T07:29:01+08:00 ] /www/read/login | INFO: Run ParseTemplate Behavior [ RunTime:0.023384s ]
[ 2012-03-20T07:29:01+08:00 ] /www/read/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.023491s ]
[ 2012-03-20T07:29:01+08:00 ] /www/read/login | INFO: Tag[ view_filter ] --START--
[ 2012-03-20T07:29:01+08:00 ] /www/read/login | INFO: Run ContentReplace Behavior [ RunTime:0.000780s ]
[ 2012-03-20T07:29:01+08:00 ] /www/read/login | INFO: Run TokenBuild Behavior [ RunTime:0.000762s ]
[ 2012-03-20T07:29:01+08:00 ] /www/read/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000501s ]
[ 2012-03-20T07:29:01+08:00 ] /www/read/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000753s ]
[ 2012-03-20T07:29:01+08:00 ] /www/read/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003047s ]
[ 2012-03-20T07:29:01+08:00 ] /www/read/login | INFO: Tag[ view_end ] --START--
[ 2012-03-20T07:29:01+08:00 ] /www/read/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.004039s ]
[ 2012-03-20T07:29:01+08:00 ] /www/read/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.004203s ]
[ 2012-03-20T07:29:06+08:00 ] /www/read/admin | INFO: Tag[ route_check ] --START--
[ 2012-03-20T07:29:06+08:00 ] /www/read/admin | INFO: Run CheckRoute Behavior [ RunTime:0.001316s ]
[ 2012-03-20T07:29:06+08:00 ] /www/read/admin | INFO: Tag[ route_check ] --END-- [ RunTime:0.001471s ]
[ 2012-03-20T07:29:06+08:00 ] /www/read/admin | INFO: Tag[ app_begin ] --START--
[ 2012-03-20T07:29:06+08:00 ] /www/read/admin | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000882s ]
[ 2012-03-20T07:29:06+08:00 ] /www/read/admin | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000984s ]
[ 2012-03-20T07:29:06+08:00 ] /www/read/__URL__/login | ERR: (ThinkException) 无法加载模块_Url__
[ 2012-03-20T07:29:26+08:00 ] /www/read/login | INFO: Tag[ route_check ] --START--
[ 2012-03-20T07:29:26+08:00 ] /www/read/login | INFO: Run CheckRoute Behavior [ RunTime:0.001640s ]
[ 2012-03-20T07:29:26+08:00 ] /www/read/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.001814s ]
[ 2012-03-20T07:29:26+08:00 ] /www/read/login | INFO: Tag[ app_begin ] --START--
[ 2012-03-20T07:29:26+08:00 ] /www/read/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000894s ]
[ 2012-03-20T07:29:26+08:00 ] /www/read/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000994s ]
[ 2012-03-20T07:29:26+08:00 ] /www/read/login | NOTIC: [8] Undefined index:  userName functions.php 第 441 行.
[ 2012-03-20T07:29:26+08:00 ] /www/read/login | NOTIC: [8] Undefined index:  logout functions.php 第 441 行.
[ 2012-03-20T07:29:26+08:00 ] /www/read/login | INFO: Tag[ view_template ] --START--
[ 2012-03-20T07:29:26+08:00 ] /www/read/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000691s ]
[ 2012-03-20T07:29:26+08:00 ] /www/read/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.000778s ]
[ 2012-03-20T07:29:26+08:00 ] /www/read/login | INFO: Tag[ view_parse ] --START--
[ 2012-03-20T07:29:26+08:00 ] /www/read/login | INFO: Run ParseTemplate Behavior [ RunTime:0.011870s ]
[ 2012-03-20T07:29:26+08:00 ] /www/read/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.011977s ]
[ 2012-03-20T07:29:26+08:00 ] /www/read/login | INFO: Tag[ view_filter ] --START--
[ 2012-03-20T07:29:26+08:00 ] /www/read/login | INFO: Run ContentReplace Behavior [ RunTime:0.000662s ]
[ 2012-03-20T07:29:26+08:00 ] /www/read/login | INFO: Run TokenBuild Behavior [ RunTime:0.000746s ]
[ 2012-03-20T07:29:26+08:00 ] /www/read/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000498s ]
[ 2012-03-20T07:29:26+08:00 ] /www/read/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000764s ]
[ 2012-03-20T07:29:26+08:00 ] /www/read/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002918s ]
[ 2012-03-20T07:29:26+08:00 ] /www/read/login | INFO: Tag[ view_end ] --START--
[ 2012-03-20T07:29:26+08:00 ] /www/read/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.003672s ]
[ 2012-03-20T07:29:26+08:00 ] /www/read/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.003789s ]
[ 2012-03-20T07:29:29+08:00 ] /www/read/admin/login | INFO: Tag[ route_check ] --START--
[ 2012-03-20T07:29:29+08:00 ] /www/read/admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.002155s ]
[ 2012-03-20T07:29:29+08:00 ] /www/read/admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.002304s ]
