[ 2012-03-18T12:31:54+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-18T12:36:43+08:00 ] /www/read/home | NOTIC: [8] Array to string conversion ThinkException.class.php 第 80 行.
[ 2012-03-18T12:36:43+08:00 ] /www/read/home | NOTIC: [8] Undefined index:  class ThinkException.class.php 第 79 行.
[ 2012-03-18T12:36:43+08:00 ] /www/read/home | NOTIC: [8] Undefined index:  type ThinkException.class.php 第 79 行.
[ 2012-03-18T12:36:43+08:00 ] /www/read/home | NOTIC: [8] Undefined index:  class ThinkException.class.php 第 79 行.
[ 2012-03-18T12:36:43+08:00 ] /www/read/home | NOTIC: [8] Undefined index:  type ThinkException.class.php 第 79 行.
[ 2012-03-18T12:37:12+08:00 ] /www/read/home | INFO: Tag[ route_check ] --START--
[ 2012-03-18T12:37:12+08:00 ] /www/read/home | INFO: Run CheckRoute Behavior [ RunTime:0.002241s ]
[ 2012-03-18T12:37:12+08:00 ] /www/read/home | INFO: Tag[ route_check ] --END-- [ RunTime:0.002386s ]
[ 2012-03-18T12:37:12+08:00 ] /www/read/home | INFO: Tag[ app_begin ] --START--
[ 2012-03-18T12:37:12+08:00 ] /www/read/home | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001780s ]
[ 2012-03-18T12:37:12+08:00 ] /www/read/home | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001896s ]
[ 2012-03-18T12:37:12+08:00 ] /www/read/home | INFO: Tag[ view_template ] --START--
[ 2012-03-18T12:37:12+08:00 ] /www/read/home | INFO: Run LocationTemplate Behavior [ RunTime:0.001864s ]
[ 2012-03-18T12:37:12+08:00 ] /www/read/home | INFO: Tag[ view_template ] --END-- [ RunTime:0.001981s ]
[ 2012-03-18T12:37:12+08:00 ] /www/read/home | INFO: Tag[ view_parse ] --START--
[ 2012-03-18T12:37:12+08:00 ] /www/read/home | INFO: Run ParseTemplate Behavior [ RunTime:0.028177s ]
[ 2012-03-18T12:37:12+08:00 ] /www/read/home | INFO: Tag[ view_parse ] --END-- [ RunTime:0.028288s ]
[ 2012-03-18T12:37:12+08:00 ] /www/read/home | INFO: Tag[ view_filter ] --START--
[ 2012-03-18T12:37:12+08:00 ] /www/read/home | INFO: Run ContentReplace Behavior [ RunTime:0.002611s ]
[ 2012-03-18T12:37:12+08:00 ] /www/read/home | INFO: Run TokenBuild Behavior [ RunTime:0.001871s ]
[ 2012-03-18T12:37:12+08:00 ] /www/read/home | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001433s ]
[ 2012-03-18T12:37:12+08:00 ] /www/read/home | INFO: Run ShowRuntime Behavior [ RunTime:0.001719s ]
[ 2012-03-18T12:37:12+08:00 ] /www/read/home | INFO: Tag[ view_filter ] --END-- [ RunTime:0.008019s ]
[ 2012-03-18T12:37:12+08:00 ] /www/read/home | INFO: Tag[ view_end ] --START--
[ 2012-03-18T12:37:12+08:00 ] /www/read/home | INFO: Run ShowPageTrace Behavior [ RunTime:0.005102s ]
[ 2012-03-18T12:37:12+08:00 ] /www/read/home | INFO: Tag[ view_end ] --END-- [ RunTime:0.005258s ]
[ 2012-03-18T12:37:12+08:00 ] /www/read/css/novel.css | ERR: (ThinkException) 无法加载模块Css
[ 2012-03-18T12:37:13+08:00 ] /www/read/css/common.css | ERR: (ThinkException) 无法加载模块Css
[ 2012-03-18T12:37:13+08:00 ] /www/read/css/reset-min.css | ERR: (ThinkException) 无法加载模块Css
[ 2012-03-18T12:37:13+08:00 ] /www/read/image/coverDemo.jpg | ERR: (ThinkException) 无法加载模块Image
[ 2012-03-18T12:40:01+08:00 ] /www/read/home | INFO: Tag[ route_check ] --START--
[ 2012-03-18T12:40:01+08:00 ] /www/read/home | INFO: Run CheckRoute Behavior [ RunTime:0.002572s ]
[ 2012-03-18T12:40:01+08:00 ] /www/read/home | INFO: Tag[ route_check ] --END-- [ RunTime:0.002719s ]
[ 2012-03-18T12:40:01+08:00 ] /www/read/home | INFO: Tag[ app_begin ] --START--
[ 2012-03-18T12:40:01+08:00 ] /www/read/home | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001727s ]
[ 2012-03-18T12:40:01+08:00 ] /www/read/home | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001832s ]
[ 2012-03-18T12:40:01+08:00 ] /www/read/home | INFO: Tag[ view_template ] --START--
[ 2012-03-18T12:40:01+08:00 ] /www/read/home | INFO: Run LocationTemplate Behavior [ RunTime:0.003049s ]
[ 2012-03-18T12:40:01+08:00 ] /www/read/home | INFO: Tag[ view_template ] --END-- [ RunTime:0.003174s ]
[ 2012-03-18T12:40:01+08:00 ] /www/read/home | INFO: Tag[ view_parse ] --START--
[ 2012-03-18T12:40:01+08:00 ] /www/read/home | INFO: Run ParseTemplate Behavior [ RunTime:0.017853s ]
[ 2012-03-18T12:40:01+08:00 ] /www/read/home | INFO: Tag[ view_parse ] --END-- [ RunTime:0.017962s ]
[ 2012-03-18T12:40:01+08:00 ] /www/read/home | INFO: Tag[ view_filter ] --START--
[ 2012-03-18T12:40:01+08:00 ] /www/read/home | INFO: Run ContentReplace Behavior [ RunTime:0.001608s ]
[ 2012-03-18T12:40:01+08:00 ] /www/read/home | INFO: Run TokenBuild Behavior [ RunTime:0.001662s ]
[ 2012-03-18T12:40:01+08:00 ] /www/read/home | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001411s ]
[ 2012-03-18T12:40:01+08:00 ] /www/read/home | INFO: Run ShowRuntime Behavior [ RunTime:0.001691s ]
[ 2012-03-18T12:40:01+08:00 ] /www/read/home | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006654s ]
[ 2012-03-18T12:40:01+08:00 ] /www/read/home | INFO: Tag[ view_end ] --START--
[ 2012-03-18T12:40:01+08:00 ] /www/read/home | INFO: Run ShowPageTrace Behavior [ RunTime:0.005474s ]
[ 2012-03-18T12:40:01+08:00 ] /www/read/home | INFO: Tag[ view_end ] --END-- [ RunTime:0.005601s ]
[ 2012-03-18T12:40:01+08:00 ] /www/read/css/reset-min.css | ERR: (ThinkException) 无法加载模块Css
[ 2012-03-18T12:40:01+08:00 ] /www/read/css/common.css | ERR: (ThinkException) 无法加载模块Css
[ 2012-03-18T12:40:01+08:00 ] /www/read/__Public__Css/read/novel.css | ERR: (ThinkException) 无法加载模块_Public_Css
[ 2012-03-18T12:40:01+08:00 ] /www/read/image/coverDemo.jpg | ERR: (ThinkException) 无法加载模块Image
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Tag[ route_check ] --START--
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Run CheckRoute Behavior [ RunTime:0.001281s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Tag[ route_check ] --END-- [ RunTime:0.001423s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Tag[ app_begin ] --START--
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000962s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001227s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Tag[ view_template ] --START--
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Run LocationTemplate Behavior [ RunTime:0.000679s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Tag[ view_template ] --END-- [ RunTime:0.000780s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Tag[ view_parse ] --START--
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Run ParseTemplate Behavior [ RunTime:0.014014s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Tag[ view_parse ] --END-- [ RunTime:0.014133s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Tag[ view_filter ] --START--
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Run ContentReplace Behavior [ RunTime:0.000687s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Run TokenBuild Behavior [ RunTime:0.000690s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000491s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Run ShowRuntime Behavior [ RunTime:0.000762s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002877s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Tag[ view_end ] --START--
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Run ShowPageTrace Behavior [ RunTime:0.003737s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Tag[ view_end ] --END-- [ RunTime:0.003866s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Tag[ route_check ] --START--
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Run CheckRoute Behavior [ RunTime:0.001278s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Tag[ route_check ] --END-- [ RunTime:0.001417s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Tag[ app_begin ] --START--
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001243s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001347s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Tag[ view_template ] --START--
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Run LocationTemplate Behavior [ RunTime:0.000675s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Tag[ view_template ] --END-- [ RunTime:0.000776s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Tag[ view_parse ] --START--
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Run ParseTemplate Behavior [ RunTime:0.013192s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Tag[ view_parse ] --END-- [ RunTime:0.013300s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Tag[ view_filter ] --START--
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Run ContentReplace Behavior [ RunTime:0.001006s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Run TokenBuild Behavior [ RunTime:0.000721s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000476s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Run ShowRuntime Behavior [ RunTime:0.000751s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003204s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Tag[ view_end ] --START--
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Run ShowPageTrace Behavior [ RunTime:0.003792s ]
[ 2012-03-18T12:40:25+08:00 ] /www/read/home | INFO: Tag[ view_end ] --END-- [ RunTime:0.003902s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Tag[ route_check ] --START--
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Run CheckRoute Behavior [ RunTime:0.001274s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Tag[ route_check ] --END-- [ RunTime:0.001414s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Tag[ app_begin ] --START--
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000883s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000982s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Tag[ view_template ] --START--
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Run LocationTemplate Behavior [ RunTime:0.000679s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Tag[ view_template ] --END-- [ RunTime:0.000779s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Tag[ view_parse ] --START--
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Run ParseTemplate Behavior [ RunTime:0.013376s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Tag[ view_parse ] --END-- [ RunTime:0.013489s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Tag[ view_filter ] --START--
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Run ContentReplace Behavior [ RunTime:0.000684s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Run TokenBuild Behavior [ RunTime:0.000849s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000544s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Run ShowRuntime Behavior [ RunTime:0.000764s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003099s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Tag[ view_end ] --START--
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Run ShowPageTrace Behavior [ RunTime:0.003708s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Tag[ view_end ] --END-- [ RunTime:0.003961s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Tag[ route_check ] --START--
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Run CheckRoute Behavior [ RunTime:0.001834s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Tag[ route_check ] --END-- [ RunTime:0.002348s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Tag[ app_begin ] --START--
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000905s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001006s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Tag[ view_template ] --START--
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Run LocationTemplate Behavior [ RunTime:0.000682s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Tag[ view_template ] --END-- [ RunTime:0.000800s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Tag[ view_parse ] --START--
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Run ParseTemplate Behavior [ RunTime:0.013945s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Tag[ view_parse ] --END-- [ RunTime:0.014050s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Tag[ view_filter ] --START--
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Run ContentReplace Behavior [ RunTime:0.000681s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Run TokenBuild Behavior [ RunTime:0.000676s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000479s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Run ShowRuntime Behavior [ RunTime:0.000745s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002822s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Tag[ view_end ] --START--
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Run ShowPageTrace Behavior [ RunTime:0.004070s ]
[ 2012-03-18T12:40:26+08:00 ] /www/read/home | INFO: Tag[ view_end ] --END-- [ RunTime:0.004185s ]
[ 2012-03-18T12:40:54+08:00 ] /www/read/home | INFO: Tag[ route_check ] --START--
[ 2012-03-18T12:40:54+08:00 ] /www/read/home | INFO: Run CheckRoute Behavior [ RunTime:0.002089s ]
[ 2012-03-18T12:40:54+08:00 ] /www/read/home | INFO: Tag[ route_check ] --END-- [ RunTime:0.002234s ]
[ 2012-03-18T12:40:54+08:00 ] /www/read/home | INFO: Tag[ app_begin ] --START--
[ 2012-03-18T12:40:54+08:00 ] /www/read/home | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000932s ]
[ 2012-03-18T12:40:54+08:00 ] /www/read/home | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001045s ]
[ 2012-03-18T12:40:54+08:00 ] /www/read/home | INFO: Tag[ view_template ] --START--
[ 2012-03-18T12:40:54+08:00 ] /www/read/home | INFO: Run LocationTemplate Behavior [ RunTime:0.000686s ]
[ 2012-03-18T12:40:54+08:00 ] /www/read/home | INFO: Tag[ view_template ] --END-- [ RunTime:0.000791s ]
[ 2012-03-18T12:40:54+08:00 ] /www/read/home | INFO: Tag[ view_parse ] --START--
[ 2012-03-18T12:40:54+08:00 ] /www/read/home | INFO: Run ParseTemplate Behavior [ RunTime:0.013520s ]
[ 2012-03-18T12:40:54+08:00 ] /www/read/home | INFO: Tag[ view_parse ] --END-- [ RunTime:0.013624s ]
[ 2012-03-18T12:40:54+08:00 ] /www/read/home | INFO: Tag[ view_filter ] --START--
[ 2012-03-18T12:40:54+08:00 ] /www/read/home | INFO: Run ContentReplace Behavior [ RunTime:0.000694s ]
[ 2012-03-18T12:40:54+08:00 ] /www/read/home | INFO: Run TokenBuild Behavior [ RunTime:0.002302s ]
[ 2012-03-18T12:40:54+08:00 ] /www/read/home | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000526s ]
[ 2012-03-18T12:40:54+08:00 ] /www/read/home | INFO: Run ShowRuntime Behavior [ RunTime:0.000769s ]
[ 2012-03-18T12:40:54+08:00 ] /www/read/home | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004550s ]
[ 2012-03-18T12:40:54+08:00 ] /www/read/home | INFO: Tag[ view_end ] --START--
[ 2012-03-18T12:40:54+08:00 ] /www/read/home | INFO: Run ShowPageTrace Behavior [ RunTime:0.003820s ]
[ 2012-03-18T12:40:54+08:00 ] /www/read/home | INFO: Tag[ view_end ] --END-- [ RunTime:0.003940s ]
[ 2012-03-18T12:40:54+08:00 ] /www/read/css/common.css | ERR: (ThinkException) 无法加载模块Css
[ 2012-03-18T12:40:54+08:00 ] /www/read/css/reset-min.css | ERR: (ThinkException) 无法加载模块Css
[ 2012-03-18T12:40:54+08:00 ] /www/read/image/coverDemo.jpg | ERR: (ThinkException) 无法加载模块Image
[ 2012-03-18T12:41:26+08:00 ] /www/read/home | INFO: Tag[ route_check ] --START--
[ 2012-03-18T12:41:26+08:00 ] /www/read/home | INFO: Run CheckRoute Behavior [ RunTime:0.001299s ]
[ 2012-03-18T12:41:26+08:00 ] /www/read/home | INFO: Tag[ route_check ] --END-- [ RunTime:0.001441s ]
[ 2012-03-18T12:41:26+08:00 ] /www/read/home | INFO: Tag[ app_begin ] --START--
[ 2012-03-18T12:41:26+08:00 ] /www/read/home | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000895s ]
[ 2012-03-18T12:41:26+08:00 ] /www/read/home | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001001s ]
[ 2012-03-18T12:41:26+08:00 ] /www/read/home | INFO: Tag[ view_template ] --START--
[ 2012-03-18T12:41:26+08:00 ] /www/read/home | INFO: Run LocationTemplate Behavior [ RunTime:0.000689s ]
[ 2012-03-18T12:41:26+08:00 ] /www/read/home | INFO: Tag[ view_template ] --END-- [ RunTime:0.000793s ]
[ 2012-03-18T12:41:26+08:00 ] /www/read/home | INFO: Tag[ view_parse ] --START--
[ 2012-03-18T12:41:26+08:00 ] /www/read/home | INFO: Run ParseTemplate Behavior [ RunTime:0.014951s ]
[ 2012-03-18T12:41:26+08:00 ] /www/read/home | INFO: Tag[ view_parse ] --END-- [ RunTime:0.015056s ]
[ 2012-03-18T12:41:26+08:00 ] /www/read/home | INFO: Tag[ view_filter ] --START--
[ 2012-03-18T12:41:26+08:00 ] /www/read/home | INFO: Run ContentReplace Behavior [ RunTime:0.000704s ]
[ 2012-03-18T12:41:26+08:00 ] /www/read/home | INFO: Run TokenBuild Behavior [ RunTime:0.000690s ]
[ 2012-03-18T12:41:26+08:00 ] /www/read/home | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000480s ]
[ 2012-03-18T12:41:26+08:00 ] /www/read/home | INFO: Run ShowRuntime Behavior [ RunTime:0.000753s ]
[ 2012-03-18T12:41:26+08:00 ] /www/read/home | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002872s ]
[ 2012-03-18T12:41:26+08:00 ] /www/read/home | INFO: Tag[ view_end ] --START--
[ 2012-03-18T12:41:26+08:00 ] /www/read/home | INFO: Run ShowPageTrace Behavior [ RunTime:0.004356s ]
[ 2012-03-18T12:41:26+08:00 ] /www/read/home | INFO: Tag[ view_end ] --END-- [ RunTime:0.004472s ]
[ 2012-03-18T12:41:26+08:00 ] /www/read/image/coverDemo.jpg | ERR: (ThinkException) 无法加载模块Image
[ 2012-03-18T12:41:27+08:00 ] /www/read/home | INFO: Tag[ route_check ] --START--
[ 2012-03-18T12:41:27+08:00 ] /www/read/home | INFO: Run CheckRoute Behavior [ RunTime:0.001369s ]
[ 2012-03-18T12:41:27+08:00 ] /www/read/home | INFO: Tag[ route_check ] --END-- [ RunTime:0.001520s ]
[ 2012-03-18T12:41:27+08:00 ] /www/read/home | INFO: Tag[ app_begin ] --START--
[ 2012-03-18T12:41:27+08:00 ] /www/read/home | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000881s ]
[ 2012-03-18T12:41:27+08:00 ] /www/read/home | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000981s ]
[ 2012-03-18T12:41:27+08:00 ] /www/read/home | INFO: Tag[ view_template ] --START--
[ 2012-03-18T12:41:27+08:00 ] /www/read/home | INFO: Run LocationTemplate Behavior [ RunTime:0.000688s ]
[ 2012-03-18T12:41:27+08:00 ] /www/read/home | INFO: Tag[ view_template ] --END-- [ RunTime:0.000789s ]
[ 2012-03-18T12:41:27+08:00 ] /www/read/home | INFO: Tag[ view_parse ] --START--
[ 2012-03-18T12:41:27+08:00 ] /www/read/home | INFO: Run ParseTemplate Behavior [ RunTime:0.013500s ]
[ 2012-03-18T12:41:27+08:00 ] /www/read/home | INFO: Tag[ view_parse ] --END-- [ RunTime:0.013605s ]
[ 2012-03-18T12:41:27+08:00 ] /www/read/home | INFO: Tag[ view_filter ] --START--
